Name,MAC Address,IP Address,Subnet Mask,Default Gateway,DNS Servers,Domain Name,Lease Start Time,Lease End Time,Client Identifier,DHCP ServerIP,Boot File Name,Vendor Operating System
what-on-88,5c:0f:c9:0e:cd:35,172.16.0.174,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",corp.local,20-04-2025 09:39,26-04-2025 05:39,01:5c:0f:c9:0e:cd:35,172.16.0.2,ipxe.efi,udhcp-1.24.1
though-contain-355,1a:0e:ac:66:bd:b9,10.10.10.194,255.255.255.0,,,internal.org,19-04-2025 11:49,25-04-2025 23:49,01:1a:0e:ac:66:bd:b9,10.10.10.2,,MSFT Windows 11
under-entire-560,2a:93:33:0a:36:5e,10.10.10.254,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",example.com,19-04-2025 22:20,24-04-2025 05:20,01:2a:93:33:0a:36:5e,10.10.10.2,bootx64.efi,Android Device
mean-family-381,59:c5:f0:30:79:dc,192.168.0.223,255.255.255.0,,"64.6.64.6, 64.6.65.6",internal.org,21-04-2025 11:24,22-04-2025 17:24,01:59:c5:f0:30:79:dc,192.168.0.2,undionly.kpxe,MS Win 11
technology-close-526,,172.30.0.77,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",internal.org,16-04-2025 00:34,17-04-2025 16:34,01:05:e2:65:17:78:8f,172.30.0.2,pxeboot.0,dhcp-client
section-force-418,ea:99:e5:e0:38:b0,10.10.10.153,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",enterprise.net,17-04-2025 09:58,22-04-2025 18:58,01:ea:99:e5:e0:38:b0,10.10.10.2,pxeboot.0,Windows 5.0
ten-paper-182,9b:87:7a:bd:39:da,192.168.0.32,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",corp.local,19-04-2025 15:51,23-04-2025 23:51,01:9b:87:7a:bd:39:da,192.168.0.2,pxeboot.0,DHCP Client
financial-class-71,8b:a7:17:db:e0:12,10.10.10.142,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",company.local,22-04-2025 07:31,29-04-2025 01:31,01:8b:a7:17:db:e0:12,10.10.10.2,bootx64.efi,Microsoft Windows 6.0
weight-not-270,8b:a6:4f:e9:ea:de,10.0.0.243,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",internal.org,20-04-2025 13:28,27-04-2025 07:28,01:8b:a6:4f:e9:ea:de,10.0.0.2,ipxe.efi,Windows 5.0
want-bag-800,,192.168.0.8,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",corp.local,17-04-2025 06:41,22-04-2025 15:41,01:75:05:32:eb:a3:2e,192.168.0.2,boot.wim,Windows 11
agent-edge-877,44:ed:99:c4:fc:59,192.168.0.84,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",corp.local,16-04-2025 20:33,,01:44:ed:99:c4:fc:59,192.168.0.2,pxeboot.0,Linux OS
ten-surface-667,09:56:ff:ad:42:bb,192.168.0.192,,192.168.0.1,"1.1.1.1, 1.0.0.1",company.local,15-04-2025 17:04,17-04-2025 09:04,01:09:56:ff:ad:42:bb,192.168.0.2,,Linux Device
gun-three-503,50:6d:10:d6:84:ae,172.16.0.202,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",internal.org,21-04-2025 03:56,26-04-2025 04:56,01:50:6d:10:d6:84:ae,172.16.0.2,,MSFT 6.0
order-moment-687,25:76:77:12:de:4b,172.30.0.209,,,"9.9.9.9, 149.112.112.112",corp.local,16-04-2025 21:10,,01:25:76:77:12:de:4b,172.30.0.2,boot.wim,udhcp Client
to-expect-988,c7:6e:d9:2d:23:e0,172.30.0.35,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",corp.local,18-04-2025 01:49,22-04-2025 18:49,01:c7:6e:d9:2d:23:e0,172.30.0.2,ipxe.efi,MS Win 10
weight-hotel-466,f8:ca:23:48:26:4a,10.10.10.195,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",enterprise.net,18-04-2025 12:26,19-04-2025 15:26,01:f8:ca:23:48:26:4a,10.10.10.2,pxeboot.0,GNU/Linux
thus-cover-527,a2:0e:c1:a6:47:af,,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",corp.local,16-04-2025 15:49,19-04-2025 20:49,01:a2:0e:c1:a6:47:af,192.168.0.2,undionly.kpxe,Linux-dhcp
standard-always-328,9f:4e:5b:e2:40:5f,10.10.10.115,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",internal.org,16-04-2025 05:21,23-04-2025 02:21,01:9f:4e:5b:e2:40:5f,10.10.10.2,undionly.kpxe,Microsoft Windows 11
plan-family-296,8e:94:e2:72:cd:cf,10.0.0.85,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",corp.local,19-04-2025 13:22,26-04-2025 09:22,01:8e:94:e2:72:cd:cf,10.0.0.2,bootx64.efi,udhcp 1.24.1
miss-go-264,12:99:30:f6:45:f9,10.0.0.187,255.255.255.0,10.0.0.1,,company.local,21-04-2025 15:39,27-04-2025 08:39,01:12:99:30:f6:45:f9,10.0.0.2,,iOS Device
create-paper-756,18:95:62:93:a2:b3,10.10.10.200,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",example.com,20-04-2025 04:15,27-04-2025 03:15,01:18:95:62:93:a2:b3,10.10.10.2,ipxe.efi,Apple-iOS
note-century-671,0d:39:00:8a:3d:07,192.168.0.46,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",corp.local,22-04-2025 07:11,28-04-2025 14:11,01:0d:39:00:8a:3d:07,192.168.0.2,pxeboot.0,iOS Device
want-sort-958,17:4a:62:21:89:15,172.16.0.93,255.255.255.0,172.16.0.1,,example.com,21-04-2025 04:29,25-04-2025 08:29,01:17:4a:62:21:89:15,172.16.0.2,ipxe.efi,Windows 10
worry-kitchen-716,be:16:b2:56:18:74,10.10.10.187,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",corp.local,16-04-2025 12:03,,01:be:16:b2:56:18:74,10.10.10.2,boot.wim,MSFT Windows 10
thus-expect-115,df:0d:39:00:8a:3d,10.10.10.196,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",example.com,17-04-2025 16:36,20-04-2025 10:36,01:df:0d:39:00:8a:3d,10.10.10.2,undionly.kpxe,Windows 6.0
agent-three-778,75:5c:64:a9:bb:5b,192.168.0.22,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",company.local,18-04-2025 21:00,21-04-2025 21:00,01:75:5c:64:a9:bb:5b,192.168.0.2,,udhcp-client
focus-no-809,6b:70:f9:ac:fe:da,10.0.0.167,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",example.com,17-04-2025 08:13,22-04-2025 22:13,01:6b:70:f9:ac:fe:da,10.0.0.2,pxeboot.0,Microsoft Windows 11
while-not-631,0e:aa:f7:7a:b9:8b,10.10.10.80,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",internal.org,16-04-2025 11:52,20-04-2025 06:52,01:0e:aa:f7:7a:b9:8b,10.10.10.2,ipxe.efi,udhcp
sure-moment-392,5a:3c:6a:1e:51:fd,10.0.0.23,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",internal.org,22-04-2025 07:39,24-04-2025 18:39,,10.0.0.2,bootx64.efi,
develop-century-504,03:3a:cc:2d:b3:ca,192.168.0.13,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",example.com,17-04-2025 09:37,22-04-2025 10:37,01:03:3a:cc:2d:b3:ca,192.168.0.2,boot.wim,Windows 10
responsibility-company-98,1a:34:c1:b3:2c:05,10.10.10.189,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",corp.local,17-04-2025 16:12,19-04-2025 06:12,01:1a:34:c1:b3:2c:05,10.10.10.2,pxeboot.0,
month-store-763,d7:3f:00:aa:d6:2c,172.30.0.56,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",internal.org,16-04-2025 09:46,20-04-2025 22:46,01:d7:3f:00:aa:d6:2c,172.30.0.2,boot.wim,macOS
financial-paper-973,4e:9f:a8:99:92:da,10.10.10.183,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",internal.org,20-04-2025 12:42,27-04-2025 01:42,01:4e:9f:a8:99:92:da,10.10.10.2,pxeboot.0,udhcp 1.24.1
responsibility-business-616,3e:d1:6b:07:a5:db,192.168.0.73,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",internal.org,20-04-2025 00:11,25-04-2025 19:11,01:3e:d1:6b:07:a5:db,192.168.0.2,pxeboot.0,dhcpcd
nothing-office-225,e5:32:6d:04:ca:8d,172.16.0.187,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",internal.org,19-04-2025 19:49,23-04-2025 16:49,01:e5:32:6d:04:ca:8d,172.16.0.2,boot.wim,Windows 5.0
food-main-892,c9:50:20:e7:61:2a,192.168.0.89,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",company.local,16-04-2025 14:13,18-04-2025 13:13,01:c9:50:20:e7:61:2a,192.168.0.2,,dhcp-client
help-doctor-452,31:1f:9f:44:86:6f,172.16.0.96,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",example.com,19-04-2025 02:04,21-04-2025 13:04,01:31:1f:9f:44:86:6f,172.16.0.2,bootx64.efi,Microsoft Windows 10
senior-store-932,c9:e4:9d:49:80:c6,192.168.0.143,255.255.255.0,192.168.0.1,,corp.local,19-04-2025 10:48,24-04-2025 17:48,01:c9:e4:9d:49:80:c6,192.168.0.2,ipxe.efi,Microsoft Windows 11
main-article-659,ba:4a:44:66:ff:df,172.30.0.95,255.255.0.0,172.30.0.1,,company.local,16-04-2025 04:08,22-04-2025 10:08,01:ba:4a:44:66:ff:df,172.30.0.2,bootx64.efi,Android Device
politics-glass-18,ac:7f:dd:2d:34:b5,172.30.0.57,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,20-04-2025 08:56,26-04-2025 14:56,01:ac:7f:dd:2d:34:b5,172.30.0.2,,Win 6.0
plan-stand-445,7e:9f:73:de:62:c3,192.168.0.148,255.255.255.0,192.168.0.1,,example.com,22-04-2025 08:03,26-04-2025 02:03,,192.168.0.2,,DHCP Client
agent-develop-739,a1:90:3e:16:83:c6,10.0.0.146,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",corp.local,20-04-2025 03:50,24-04-2025 21:50,01:a1:90:3e:16:83:c6,10.0.0.2,undionly.kpxe,DHCP-Client
system-the-994,0e:8f:6a:27:1a:43,10.10.10.221,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",enterprise.net,16-04-2025 09:22,22-04-2025 19:22,01:0e:8f:6a:27:1a:43,10.10.10.2,,Win 5.0
mean-process-570,1a:9a:73:15:04:d7,10.0.0.26,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",enterprise.net,17-04-2025 22:13,21-04-2025 12:13,01:1a:9a:73:15:04:d7,10.0.0.2,boot.wim,Linux Device
politics-cover-644,2b:11:d8:69:69:67,172.30.0.28,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",,22-04-2025 01:39,,01:2b:11:d8:69:69:67,172.30.0.2,,macOS
paper-professor-231,c2:07:1d:ed:50:0e,10.10.10.249,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",company.local,17-04-2025 22:28,19-04-2025 16:28,01:c2:07:1d:ed:50:0e,10.10.10.2,,macOS
responsibility-theory-7,e7:60:04:e9:a1:91,192.168.0.68,255.255.255.0,192.168.0.1,"1.1.1.1, 1.0.0.1",corp.local,18-04-2025 15:46,23-04-2025 19:46,01:e7:60:04:e9:a1:91,192.168.0.2,,Apple Device
station-often-896,8a:d4:2f:5b:ce:2b,172.30.0.143,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",example.com,21-04-2025 06:20,25-04-2025 09:20,01:8a:d4:2f:5b:ce:2b,172.30.0.2,pxeboot.0,Microsoft Windows 5.0
feel-within-770,87:0f:2c:2f:70:ac,10.10.10.147,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",internal.org,19-04-2025 12:17,21-04-2025 16:17,01:87:0f:2c:2f:70:ac,10.10.10.2,boot.wim,Win 6.0
watch-three-931,d4:0f:be:b5:8d:fb,10.10.10.171,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,22-04-2025 03:08,,01:d4:0f:be:b5:8d:fb,10.10.10.2,undionly.kpxe,Apple Device
agent-business-709,c8:a2:ac:80:5c:ef,172.30.0.38,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",corp.local,18-04-2025 12:48,23-04-2025 03:48,01:c8:a2:ac:80:5c:ef,172.30.0.2,boot.wim,DHCP-Client
order-budget-593,38:e9:47:25:78:76,192.168.0.37,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",internal.org,15-04-2025 23:33,17-04-2025 06:33,01:38:e9:47:25:78:76,192.168.0.2,undionly.kpxe,Win 10
us-few-510,88:31:34:b7:f2:57,10.0.0.99,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",internal.org,22-04-2025 03:32,,01:88:31:34:b7:f2:57,10.0.0.2,,Apple Device
particularly-kitchen-473,53:dd:a3:e3:3e:86,192.168.0.20,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",corp.local,20-04-2025 14:20,26-04-2025 23:20,01:53:dd:a3:e3:3e:86,192.168.0.2,pxeboot.0,Apple-iOS
article-job-317,90:04:39:f4:a4:4d,172.30.0.175,255.255.0.0,172.30.0.1,,corp.local,,21-04-2025 10:00,01:90:04:39:f4:a4:4d,172.30.0.2,boot.wim,Android 13
what-always-256,b6:b2:47:b1:ce:32,10.0.0.70,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",company.local,21-04-2025 21:15,23-04-2025 04:15,01:b6:b2:47:b1:ce:32,10.0.0.2,pxeboot.0,DHCP Client
plan-theory-473,5f:0c:3f:d1:db:b4,172.16.0.122,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",corp.local,15-04-2025 16:18,,01:5f:0c:3f:d1:db:b4,172.16.0.2,,
some-rather-93,,10.0.0.216,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,15-04-2025 18:27,19-04-2025 09:27,01:0b:96:ef:2a:b6:03,10.0.0.2,boot.wim,MS Win 10
while-process-379,7b:f0:ef:58:dd:aa,172.30.0.41,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",internal.org,17-04-2025 01:52,22-04-2025 22:52,,172.30.0.2,pxeboot.0,dhcpcd
agency-paper-865,9a:c4:c8:36:41:9b,192.168.0.156,,192.168.0.1,"64.6.64.6, 64.6.65.6",corp.local,15-04-2025 16:50,21-04-2025 06:50,01:9a:c4:c8:36:41:9b,192.168.0.2,,Apple-Device
my-family-491,76:a0:a5:d9:7b:f1,10.0.0.7,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",company.local,,23-04-2025 04:00,01:76:a0:a5:d9:7b:f1,10.0.0.2,undionly.kpxe,Android-dhcp-13.0.0
gun-often-521,bd:ec:09:56:1b:a9,172.16.0.66,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",internal.org,21-04-2025 09:20,26-04-2025 21:20,01:bd:ec:09:56:1b:a9,172.16.0.2,boot.wim,Android 13
worry-the-470,67:fe:6c:4f:d7:32,10.0.0.25,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",example.com,21-04-2025 05:42,27-04-2025 04:42,01:67:fe:6c:4f:d7:32,10.0.0.2,,Win 5.0
type-full-630,ae:fa:a6:bf:f2:34,192.168.0.236,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",corp.local,,23-04-2025 15:23,01:ae:fa:a6:bf:f2:34,192.168.0.2,undionly.kpxe,Apple Device
here-current-168,c6:44:0b:74:8a:c9,10.0.0.93,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",,15-04-2025 21:05,19-04-2025 23:05,01:c6:44:0b:74:8a:c9,10.0.0.2,boot.wim,Android Device
watch-hotel-431,07:8c:cb:32:bc:21,172.30.0.75,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",corp.local,17-04-2025 11:20,21-04-2025 19:20,01:07:8c:cb:32:bc:21,172.30.0.2,ipxe.efi,udhcp-client
learn-main-523,85:39:90:2e:7f:67,10.0.0.74,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,16-04-2025 16:48,23-04-2025 06:48,01:85:39:90:2e:7f:67,10.0.0.2,undionly.kpxe,MSFT Windows 10
focus-get-28,09:f3:7f:06:75:84,10.0.0.253,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",enterprise.net,19-04-2025 12:02,23-04-2025 00:02,01:09:f3:7f:06:75:84,10.0.0.2,boot.wim,GNU/Linux
like-pattern-100,2c:13:da:5e:11:ea,10.10.10.94,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",corp.local,18-04-2025 06:29,,01:2c:13:da:5e:11:ea,,ipxe.efi,Android-DHCP
huge-so-434,a9:ce:2a:f6:57:ed,10.0.0.76,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",company.local,15-04-2025 17:56,18-04-2025 17:56,01:a9:ce:2a:f6:57:ed,10.0.0.2,pxeboot.0,MSFT Windows 11
nothing-light-204,6f:6c:db:5b:ea:47,192.168.0.141,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",internal.org,,20-04-2025 12:00,01:6f:6c:db:5b:ea:47,192.168.0.2,ipxe.efi,Win 6.0
technology-office-587,ba:bc:b8:69:55:b4,10.0.0.153,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",,16-04-2025 11:38,18-04-2025 13:38,01:ba:bc:b8:69:55:b4,10.0.0.2,undionly.kpxe,Windows 11
the-the-324,e2:47:be:0a:7a:b7,192.168.0.245,255.255.255.0,192.168.0.1,,company.local,19-04-2025 04:01,20-04-2025 23:01,01:e2:47:be:0a:7a:b7,192.168.0.2,undionly.kpxe,DHCP Client
everything-learn-577,db:bb:d0:b7:ab:cc,10.0.0.15,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",company.local,22-04-2025 03:00,26-04-2025 11:00,01:db:bb:d0:b7:ab:cc,10.0.0.2,ipxe.efi,udhcp 1.24.1
agent-think-654,96:fc:f3:fb:c6:e6,10.10.10.207,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",company.local,17-04-2025 03:59,19-04-2025 06:59,01:96:fc:f3:fb:c6:e6,10.10.10.2,bootx64.efi,Linux OS
create-TV-677,c7:9d:f4:39:9e:dc,10.10.10.105,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",company.local,22-04-2025 08:31,26-04-2025 11:31,01:c7:9d:f4:39:9e:dc,10.10.10.2,undionly.kpxe,Linux-dhcp
order-learn-479,16:f5:53:5e:94:2b,172.16.0.237,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",company.local,18-04-2025 07:04,21-04-2025 02:04,01:16:f5:53:5e:94:2b,172.16.0.2,ipxe.efi,udhcp-1.24.1
woman-miss-967,50:be:42:b9:0c:c7,192.168.0.208,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",internal.org,20-04-2025 13:52,21-04-2025 23:52,01:50:be:42:b9:0c:c7,,,Apple-iOS
agency-heavy-61,2f:29:2a:0f:0e:c9,,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",company.local,18-04-2025 11:38,24-04-2025 16:38,01:2f:29:2a:0f:0e:c9,172.16.0.2,pxeboot.0,udhcp Client
technology-store-419,9d:49:80:c6:07:d7,10.0.0.37,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",company.local,17-04-2025 19:01,20-04-2025 00:01,01:9d:49:80:c6:07:d7,10.0.0.2,pxeboot.0,Android 13
while-early-179,f6:2a:85:f3:84:f9,10.10.10.72,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",company.local,21-04-2025 20:56,25-04-2025 10:56,01:f6:2a:85:f3:84:f9,10.10.10.2,bootx64.efi,Linux-dhcp
responsibility-identify-879,89:15:ad:4c:71:74,10.0.0.73,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",example.com,17-04-2025 08:14,20-04-2025 00:14,01:89:15:ad:4c:71:74,10.0.0.2,,Android 13
responsibility-couple-284,a8:88:1c:b1:98:f6,172.30.0.116,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",corp.local,20-04-2025 17:08,25-04-2025 01:08,01:a8:88:1c:b1:98:f6,172.30.0.2,bootx64.efi,Android 13
run-team-596,43:80:5e:ae:fa:a6,10.10.10.39,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",internal.org,16-04-2025 19:12,18-04-2025 11:12,01:43:80:5e:ae:fa:a6,10.10.10.2,undionly.kpxe,DHCP-Client
budget-professor-698,37:cd:2e:b0:19:44,192.168.0.243,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",enterprise.net,18-04-2025 14:29,25-04-2025 03:29,01:37:cd:2e:b0:19:44,192.168.0.2,pxeboot.0,MSFT Windows 10
maintain-pass-765,fa:6a:a6:29:f8:a2,172.30.0.34,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",corp.local,17-04-2025 10:37,18-04-2025 16:37,01:fa:6a:a6:29:f8:a2,172.30.0.2,undionly.kpxe,Microsoft Windows 5.0
serious-point-410,25:7a:15:2b:59:99,172.30.0.196,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",example.com,20-04-2025 22:23,25-04-2025 01:23,01:25:7a:15:2b:59:99,172.30.0.2,ipxe.efi,udhcp
science-family-914,7c:f0:43:f0:75:05,172.16.0.249,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",example.com,16-04-2025 07:52,19-04-2025 00:52,01:7c:f0:43:f0:75:05,172.16.0.2,ipxe.efi,Microsoft Windows 5.0
us-three-276,38:d5:02:e4:06:4e,172.16.0.158,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",internal.org,21-04-2025 16:19,27-04-2025 20:19,01:38:d5:02:e4:06:4e,172.16.0.2,undionly.kpxe,udhcp
food-beat-604,4f:42:cd:68:55:56,10.10.10.162,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,19-04-2025 18:54,23-04-2025 20:54,01:4f:42:cd:68:55:56,10.10.10.2,,udhcp
president-team-540,52:08:d9:6c:56:93,10.10.10.102,,10.10.10.1,"9.9.9.9, 149.112.112.112",corp.local,20-04-2025 09:32,25-04-2025 10:32,01:52:08:d9:6c:56:93,,boot.wim,dhcpcd-6.11.5
also-sort-858,1a:ca:81:a6:3c:e6,172.16.0.193,,172.16.0.1,"8.8.8.8, 8.8.4.4",,15-04-2025 20:52,21-04-2025 02:52,01:1a:ca:81:a6:3c:e6,172.16.0.2,,Android 13
miss-surface-734,7d:a0:50:2d:10:20,192.168.0.76,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",example.com,22-04-2025 08:26,24-04-2025 10:26,01:7d:a0:50:2d:10:20,192.168.0.2,boot.wim,Win 10
woman-responsibility-869,53:f5:4e:2b:f4:40,172.16.0.13,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",company.local,21-04-2025 20:45,27-04-2025 17:45,01:53:f5:4e:2b:f4:40,172.16.0.2,ipxe.efi,MS Win 10
population-heavy-93,48:d1:65:92:c2:9b,192.168.0.114,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",example.com,16-04-2025 06:09,20-04-2025 20:09,01:48:d1:65:92:c2:9b,192.168.0.2,pxeboot.0,DHCP-Client
population-stand-58,d8:40:0a:f7:f5:b0,10.10.10.243,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",corp.local,21-04-2025 04:50,26-04-2025 09:50,01:d8:40:0a:f7:f5:b0,10.10.10.2,bootx64.efi,MSFT Windows 10
blue-paper-53,af:a0:47:95:fa:67,192.168.0.174,255.255.255.0,,"1.1.1.1, 1.0.0.1",internal.org,21-04-2025 23:10,,01:af:a0:47:95:fa:67,192.168.0.2,pxeboot.0,udhcp 1.24.1
develop-family-272,e4:2c:59:1a:8a:cb,10.0.0.244,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",company.local,18-04-2025 14:56,25-04-2025 04:56,01:e4:2c:59:1a:8a:cb,10.0.0.2,bootx64.efi,Android-dhcp-13.0.0
choice-pass-40,83:9e:db:42:62:4f,192.168.0.28,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",company.local,17-04-2025 03:08,19-04-2025 09:08,01:83:9e:db:42:62:4f,192.168.0.2,bootx64.efi,Linux OS
responsibility-east-771,fe:c8:52:4b:ae:3c,172.16.0.191,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",internal.org,17-04-2025 21:05,21-04-2025 20:05,01:fe:c8:52:4b:ae:3c,172.16.0.2,undionly.kpxe,Microsoft Windows 5.0
gun-put-346,5a:27:0b:0c:0b:68,172.16.0.251,255.255.255.0,172.16.0.1,,enterprise.net,19-04-2025 12:37,,01:5a:27:0b:0c:0b:68,172.16.0.2,undionly.kpxe,MS Win 10
the-so-833,6e:3b:ea:2d:03:7e,172.30.0.117,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",company.local,22-04-2025 10:57,24-04-2025 13:57,01:6e:3b:ea:2d:03:7e,172.30.0.2,boot.wim,Linux
financial-book-737,2c:05:ec:80:55:ef,172.16.0.59,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",example.com,20-04-2025 11:26,22-04-2025 05:26,01:2c:05:ec:80:55:ef,172.16.0.2,,udhcp-1.24.1
west-article-150,16:89:0b:24:9a:a5,10.10.10.213,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",corp.local,17-04-2025 23:37,19-04-2025 11:37,01:16:89:0b:24:9a:a5,10.10.10.2,,Windows 6.0
meet-modern-965,cd:69:e8:65:09:de,192.168.0.102,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",company.local,,17-04-2025 23:51,01:cd:69:e8:65:09:de,192.168.0.2,ipxe.efi,macOS
west-go-833,cc:b9:f1:ac:cd:bb,192.168.0.91,255.255.255.0,,"8.8.8.8, 8.8.4.4",enterprise.net,18-04-2025 06:15,20-04-2025 23:15,01:cc:b9:f1:ac:cd:bb,192.168.0.2,,MSFT 5.0
reason-boy-785,b4:61:8a:9a:73:2c,10.10.10.4,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",,17-04-2025 03:42,21-04-2025 13:42,01:b4:61:8a:9a:73:2c,10.10.10.2,boot.wim,DHCP-Client
to-thing-803,a8:39:17:04:f8:21,172.16.0.163,255.255.255.0,172.16.0.1,,internal.org,20-04-2025 08:03,21-04-2025 12:03,01:a8:39:17:04:f8:21,172.16.0.2,undionly.kpxe,
side-no-557,75:9d:6b:e0:3b:bb,10.10.10.116,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",enterprise.net,21-04-2025 17:48,27-04-2025 06:48,,,bootx64.efi,
save-money-916,6a:13:51:18:65:da,172.16.0.146,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",example.com,16-04-2025 11:07,20-04-2025 22:07,01:6a:13:51:18:65:da,172.16.0.2,bootx64.efi,Android-dhcp-13.0.0
