Name,MAC Address,MAC Address.1,Operating System,IP Address,Serial number,Chassis type,x,Unnamed: 8,DNS Domain,Most recent discovery,Most frequent logged in user,Asset,Product instance identifier,Operational status
LT-IT125,F9:09:8C:80:6E:9D,Windows 11 Pro,CORP,10.1.21.60,QCLN8E3RXS,8.0,5.00.9040.1001,lt-it125.corp.local,lt-it125,11-04-2025 18:54,FABRIKAM\angela.ramirez,16737694.0,34D0F98C-D563-4BE8-8BE5-CDB7BC087226,Operational
LT-IT221,C8:77:2C:09:1B:1E,Windows 11 Pro,CONTOSO,10.1.21.5K,3YTOK72,14.0,5.00.9040.1001,lt-it221.contoso.local,lt-it221,23-03-2025 08:50,CONTOSO\kristi.gomez,16765004.0,B94ED5D1-3A2A-44AE-86E0-C6B2546C2C01,Operational
WS-IT135,69:AA:55:30:D4:58,Windows 10 Enterprise,FABRIKAM,,GV2MIPS,3.0,5.00.9049.1000,,ws-it135,06-04-2025 08:39,FABRIKAM\fernando.potts,16760322.0,9337C575-7C7C-4D20-9D7E-D707153B94D5,Operational
WS-IT408,84:9F:78:09:94:12,Windows 10 Pro,FABRIKAM,10.1.11.14,LENOVO4QCC104E,17.0,,ws-it408.fabrikam.local,ws-it408,15-04-2025 09:26,CORP\jennifer.nolan,16745238.0,B8475D0C-913E-43B1-B828-EC334AC2979F,Operational
LT-IT196,,Windows 11 Enterprise,CORP,10.1.21.58,LENOVOUCO5BDH4,14.0,,lt-it196.corp.local,lt-it196,06-04-2025 12:07,FABRIKAM\jenna.mendoza,16799484.0,446A9B0E-4BDB-4C41-B2ED-FEE8D240BD25,Operational
WS-IT679,2D:BE:48:18:CB:C6,Windows 11 Pro,CORP,10.1.11.13,SUS4HY7DBZ,4.0,5.00.9049.1000,ws-it679.corp.local,ws-it679,26-03-2025 13:26,FABRIKAM\deborah.blair,16704650.0,86537B9C-363B-4FCB-B011-F54E54007D11,Operational
WS-IT644,E9:AA:46:EF:B6:5C,Windows 11 Pro,FABRIKAM,10.1.11.12,QM30XH6,4.0,5.00.9049.1000,,ws-it644,13-04-2025 17:10,FABRIKAM\molly.duncan,16776736.0,C4741C04-13E4-4C60-823F-623DC24C5AA0,Operational
WS-IT452,01:57:10:1A:3C:56,Windows 10 Pro,CONTOSO,10.1.11.11,LENOVOX2UHXQ9W,7.0,5.00.9049.1000,ws-it452.contoso.local,ws-it452,03-04-2025 09:48,FABRIKAM\katherine.allen,16705402.0,FC6EAFF6-7B46-43E8-ACEB-C194A82FF334,Operational
WS-IT598,B1:9E:76:46:80:54,Windows 10 Pro,FABRIKAM,10.1.11.10,LENOVORQ415V2I,7.0,5.00.9040.1001,ws-it598.fabrikam.local,ws-it598,25-03-2025 08:25,FABRIKAM\kirsten.valentine,16728815.0,054E7426-975F-421C-B939-B624D5C2B4B2,Operational
WS-IT350,55:B0:2D:A3:5F:42,Windows 10 Enterprise,CONTOSO,,LENOVODOLT6ZWC,6.0,5.00.9049.1000,ws-it350.contoso.local,ws-it350,27-03-2025 19:48,CONTOSO\alex.poole,16772546.0,D2B06DFC-6BB5-48B0-90D6-CDB928936D4C,Operational
LT-IT097,40:38:8E:F9:37:0F,Windows 10 Pro,CONTOSO,10.1.21.5G,PM9EYQD,10.0,5.00.9040.1001,lt-it097.contoso.local,lt-it097,30-03-2025 18:23,CONTOSO\martin.atkinson,16734512.0,944613B4-891E-48A7-98B0-0DEB79C171E8,Operational
WS-IT425,B1:23:43:39:D0:0E,Windows 11 Pro,FABRIKAM,10.1.10.253,LENOVO4XHXBHJ8,15.0,5.00.9049.1000,ws-it425.fabrikam.local,ws-it425,27-03-2025 15:41,CORP\sean.ruiz,16774356.0,102414E9-4211-4494-AE92-84FF7F3DC266,Operational
,98:03:7F:A3:83:69,Windows 11 Enterprise,CONTOSO,10.1.21.56,SSKKK06DCX,10.0,5.00.9049.1000,lt-it098.contoso.local,lt-it098,05-04-2025 14:27,FABRIKAM\katherine.clark,16787176.0,5B147D69-E7B7-47BB-AC93-0A1914409E03,Operational
WS-IT166,41:8C:21:0C:4E:B0,Windows 10 Pro,FABRIKAM,10.1.10.252,LENOVOW6H8LJVF,,5.00.9049.1000,ws-it166.fabrikam.local,ws-it166,01-04-2025 07:12,CORP\kathryn.lopez,16799275.0,9AC7D4FB-5643-4FD8-9583-FA9F1646B18A,Operational
WS-IT101,15:88:A6:84:D5:2D,Windows 11 Enterprise,FABRIKAM,10.1.10.251,UVAGPQ9WS7,17.0,5.00.9049.1000,ws-it101.fabrikam.local,ws-it101,27-03-2025 14:38,,16796860.0,36A1D21B-8A1F-40B7-9D20-31F48D6D8431,Operational
WS-IT044,0D:0A:09:43:22:57,Windows 10 Enterprise,CONTOSO,10.1.10.250,OISE76PI8C,5.0,5.00.9049.1000,ws-it044.contoso.local,ws-it044,07-04-2025 08:43,CORP\shane.matthews,16748640.0,A11CE48C-A313-4256-8487-581ABD5A4C21,Operational
WS-IT591,21:33:AF:A1:06:00,Windows 10 Pro,CONTOSO,10.1.10.24K,3WB9PYN,17.0,5.00.9040.1001,ws-it591.contoso.local,ws-it591,01-04-2025 11:11,FABRIKAM\adam.bolton,16725023.0,6487EA68-59F0-4588-ADA3-7018DE088833,Operational
LT-IT215,A1:98:B3:B7:7B:1F,Windows 10 Enterprise,CONTOSO,10.1.21.55,LENOVOI886TLP0,9.0,5.00.9049.1000,lt-it215.contoso.local,lt-it215,17-04-2025 16:58,,16784582.0,A8D06416-DC55-48E2-90CA-45A5ACAB4904,Operational
WS-IT465,D1:86:86:5B:74:A5,Windows 11 Pro,FABRIKAM,10.1.10.248,L94P697I9H,3.0,5.00.9040.1001,ws-it465.fabrikam.local,ws-it465,29-03-2025 15:43,FABRIKAM\david.lopez,16710478.0,9241869B-A06F-46CB-92DF-ECD1B75F9238,Operational
,95:47:24:B0:1F:1B,Windows 10 Enterprise,FABRIKAM,10.1.10.24G,EB24KJC,4.0,5.00.9049.1000,ws-it308.fabrikam.local,ws-it308,12-04-2025 17:46,CORP\kayla.rosario,16703750.0,8423314B-B510-4C5C-8389-EB1EEE8CEACA,Operational
,08:FE:68:19:F8:09,Windows 10 Pro,FABRIKAM,10.1.10.246,1ESKRZP1M8,6.0,5.00.9040.1001,ws-it084.fabrikam.local,ws-it084,11-04-2025 19:56,CONTOSO\cassandra.stewart,16714649.0,DE570469-C428-4205-B7B2-CDB80C28CB7E,Operational
,51:83:A0:CE:DB:AF,Windows 10 Enterprise,CONTOSO,10.1.21.54,LENOVOQWXDBFL7,,5.00.9049.1000,lt-it065.contoso.local,lt-it065,23-03-2025 16:20,,16733025.0,69B63E5C-EE65-42D2-A4FD-5C22BB1E087C,Operational
WS-IT246,BC:C2:46:C7:53:52,Windows 10 Pro,CORP,10.1.10.245,PB2431J,6.0,5.00.9049.1000,ws-it246.corp.local,ws-it246,03-04-2025 13:48,FABRIKAM\nichole.welch,16787278.0,,Operational
WS-IT209,,Windows 11 Pro,CORP,10.1.10.244,8R2948Q,3.0,5.00.9049.1000,ws-it209.corp.local,ws-it209,21-04-2025 19:04,CORP\thomas.chavez,16714483.0,FA85074E-13BE-49B1-AF6C-16AD570B6795,Operational
LT-IT315,40:9F:3D:71:36:D4,Windows 10 Enterprise,CONTOSO,10.1.21.53,LENOVOEG8QS9TN,10.0,5.00.9049.1000,lt-it315.contoso.local,,,FABRIKAM\angela.valdez,16736780.0,262DFD2F-FF5D-46F7-A1ED-E06FA4C9A113,Operational
TB-IT24,68:3B:1F:84:60:56,Windows 11 Pro,FABRIKAM,10.1.31.1K,13847686467,11.0,5.00.9049.1000,,tb-it24,04-04-2025 15:15,CONTOSO\kenneth.figueroa,16754766.0,494B8E3C-F0D4-4798-9517-0B4B37A9D777,Operational
WS-IT708,1D:D0:6B:67:65:FD,Windows 10 Pro,FABRIKAM,10.1.10.243,H4AAE5M,,5.00.9040.1001,ws-it708.fabrikam.local,ws-it708,18-04-2025 18:35,,16798067.0,761E1D12-1B1A-46CE-9D18-6BEAA3032972,Operational
WS-IT576,08:1A:2E:E6:F0:66,Windows 10 Enterprise,FABRIKAM,10.1.10.242,9AT6QZVVU9,7.0,5.00.9049.1000,ws-it576.fabrikam.local,ws-it576,02-04-2025 12:25,CORP\john.dunlap,16782701.0,B53385F8-8AF7-47DF-A52F-0B376A72B0DD,Operational
LT-IT283,D8:9D:34:8E:11:DD,Windows 10 Pro,,10.1.21.52,YXZHGL4,10.0,5.00.9049.1000,lt-it283.contoso.local,lt-it283,21-04-2025 07:37,CONTOSO\karen.schneider,16723954.0,DE1548CB-D514-4387-BA1A-2C8AD4401114,Operational
SRV-SQL22,A0:6C:11:EB:F0:A4,Windows Server 2019 Standard,FABRIKAM,10.1.2.20,7E9JJWP,19.0,5.00.9049.1000,srv-sql22.fabrikam.local,srv-sql22,15-04-2025 12:07,SYSTEM,16767044.0,,Operational
WS-IT720,70:04:4C:33:C5:F3,Windows 11 Enterprise,CORP,10.1.10.241,7AOBJORYMI,6.0,5.00.9049.1000,ws-it720.corp.local,ws-it720,21-04-2025 10:42,CORP\albert.ortiz,16750689.0,C43A2CF5-665F-405C-BE5D-126A5B6D44A2,Operational
WS-IT110,A9:41:80:C0:70:72,Windows 10 Pro,CONTOSO,10.1.10.240,1OLGD5X,17.0,5.00.9049.1000,ws-it110.contoso.local,ws-it110,15-04-2025 17:27,CORP\mary.murphy,16729657.0,9A2C9E8E-4D6D-42A7-816A-4BDCD293C49B,Operational
,31:48:09:53:B2:FD,Windows 10 Pro,CONTOSO,10.1.10.23K,T46BUEIKB9,3.0,5.00.9049.1000,ws-it179.contoso.local,ws-it179,07-04-2025 07:07,CORP\edward.lee,16708522.0,C867743A-D019-4CEC-8DE8-6D0EE2C99416,Operational
LT-IT188,14:EA:4E:99:E1:4C,Windows 11 Enterprise,FABRIKAM,,LENOVOFPK28UW2,10.0,5.00.9049.1000,lt-it188.fabrikam.local,lt-it188,02-04-2025 19:26,CONTOSO\kelly.todd,16701362.0,53257B7C-2AE7-4614-B7CF-701F1F398D06,Operational
WS-IT415,04:82:91:2A:C9:FF,Windows 11 Enterprise,CORP,10.1.10.238,LENOVO2J3PR6UV,5.0,5.00.9049.1000,ws-it415.corp.local,ws-it415,09-04-2025 17:11,CORP\robert.payne,16739060.0,,Operational
SRV-SQL43,05:60:3B:30:E7:3E,Windows Server 2019 Standard,CONTOSO,10.1.2.1K,687ZK46UF2,17.0,5.00.9049.1000,srv-sql43.contoso.local,srv-sql43,31-03-2025 13:32,SYSTEM,16779195.0,07FB88E8-8F24-4EBF-A9B2-B9990378DF4E,Operational
WS-IT413,55:D4:FE:CB:50:9E,Windows 10 Enterprise,FABRIKAM,10.1.10.23G,5C7TEIDDQF,4.0,5.00.9049.1000,ws-it413.fabrikam.local,ws-it413,13-04-2025 16:16,CONTOSO\jamie.smith,16761166.0,33BAE12A-27EC-4B1A-812B-93D918FC2419,Operational
TB-IT05,88:7F:BE:08:DB:B2,,CONTOSO,10.1.31.18,LENOVOAA1W68BG,13.0,5.00.9049.1000,tb-it05.contoso.local,tb-it05,04-04-2025 07:50,CORP\linda.flores,16710839.0,929851D5-FFBB-4689-894C-0601768882A9,Operational
WS-IT510,6D:9B:92:DC:E8:9D,Windows 10 Enterprise,FABRIKAM,10.1.10.236,LENOVOL6RZD3W7,15.0,5.00.9049.1000,ws-it510.fabrikam.local,,16-04-2025 10:22,CORP\nathan.skinner,16792878.0,FCC1EA2E-FEC9-43C2-83F3-35BF96DE1884,Operational
LT-IT321,1C:56:20:4F:5A:D1,Windows 10 Pro,CONTOSO,10.1.21.50,7BBF5U7,8.0,5.00.9040.1001,lt-it321.contoso.local,lt-it321,14-04-2025 12:12,FABRIKAM\heather.miller,16785165.0,31211E92-F158-4D37-8F4E-81FFD326E488,Operational
SRV-SQL21,58:12:3B:6D:72:A8,Windows Server 2019 Standard,CONTOSO,10.1.2.18,Z8PKSCQ,17.0,5.00.9049.1000,srv-sql21.contoso.local,srv-sql21,18-04-2025 14:31,SYSTEM,16799310.0,7445C0D5-7792-4288-8D46-523729A9540F,Operational
LT-IT058,61:3E:A9:B2:F7:5A,Windows 10 Pro,CORP,10.1.21.4K,LENOVO0C37OESZ,10.0,5.00.9049.1000,lt-it058.corp.local,lt-it058,06-04-2025 08:23,CONTOSO\jessica.austin,16730314.0,3C73E7A8-D69B-4639-AC80-074C7AA352C5,Operational
WS-IT042,3C:5C:D0:3D:D7:21,Windows 10 Pro,CONTOSO,10.1.10.235,LENOVOJZV5ZH7U,3.0,5.00.9049.1000,ws-it042.contoso.local,ws-it042,06-04-2025 19:06,CONTOSO\joseph.sullivan,16726060.0,EDB78B4E-57AC-4F16-B8C6-4B6275FFAD5A,Operational
LT-IT190,85:3E:CB:FE:78:A1,Windows 11 Pro,FABRIKAM,10.1.21.48,MH3SX8J,10.0,5.00.9049.1000,lt-it190.fabrikam.local,lt-it190,23-03-2025 18:52,CONTOSO\amy.davis,16778526.0,33177E6F-7E9F-4D16-A30B-91684CBE6BEA,Operational
WS-IT277,45:22:E0:50:6A:98,Windows 11 Pro,CONTOSO,10.1.10.234,38QO7ES,15.0,5.00.9049.1000,ws-it277.contoso.local,ws-it277,28-03-2025 13:37,CONTOSO\rebecca.clark,16758642.0,DAF3154E-4204-45E7-BCD6-2CB3A9490109,Operational
LT-IT184,71:37:C7:2D:F6:26,Windows 11 Pro,CORP,10.1.21.4G,K24PVAC,9.0,5.00.9049.1000,lt-it184.corp.local,lt-it184,26-03-2025 15:23,FABRIKAM\danielle.davis,16771555.0,B07AFC7D-7F6F-46F1-BEAD-20934DBD0B25,Operational
LT-IT177,2D:2F:75:24:77:08,,CORP,10.1.21.46,2U56YHUWEB,8.0,5.00.9049.1000,lt-it177.corp.local,lt-it177,,FABRIKAM\aaron.leonard,16762638.0,330511D6-A1FB-4E98-8871-16B69DFC4EFF,Operational
TB-IT02,6C:0A:93:0C:A1:0E,Windows 10 Pro,,,KGEW28FQ,11.0,5.00.9049.1000,tb-it02.contoso.local,tb-it02,07-04-2025 10:21,FABRIKAM\nicole.hughes,16700235.0,59D9C7F0-E3A4-4C88-B116-C24F724F05DD,Operational
WS-IT493,40:58:B8:38:50:26,Windows 10 Enterprise,CORP,10.1.10.233,LENOVOM4ODEPOL,4.0,5.00.9049.1000,ws-it493.corp.local,ws-it493,16-04-2025 14:05,CONTOSO\monica.jennings,16768312.0,3A1324B9-FD6C-489D-9881-F2F2EEE71AB8,Operational
WS-IT682,98:DB:C1:0A:FB:0F,Windows 11 Enterprise,CONTOSO,10.1.10.232,BAGU37N,17.0,5.00.9049.1000,ws-it682.contoso.local,ws-it682,31-03-2025 10:25,CORP\caroline.cohen,16775369.0,9BCB3E25-632B-441A-BFBA-29EF25C80F1A,Operational
LT-IT223,38:99:6E:02:AB:DF,Windows 11 Pro,CONTOSO,10.1.21.45,ARP0KUAO5W,10.0,5.00.9049.1000,lt-it223.contoso.local,lt-it223,26-03-2025 16:19,FABRIKAM\edward.jackson,16715698.0,F1A2F718-9FA7-4B5A-A672-F159490B2D8F,Operational
WS-IT235,C5:50:4D:C0:71:97,Windows 11 Pro,FABRIKAM,10.1.10.231,LENOVOV6HJCCBT,4.0,5.00.9049.1000,ws-it235.fabrikam.local,ws-it235,10-04-2025 08:22,CORP\kevin.roberts,16793734.0,211DE33F-3BED-4806-8FE9-C9C62DC909A9,Operational
WS-IT672,E5:95:3F:E1:25:3B,Windows 10 Enterprise,WORKGROUP,10.1.10.230,LENOVO96X39WCW,7.0,5.00.9049.1000,WS-IT672,ws-it672,06-04-2025 14:14,CONTOSO\andre.cooley,16784592.0,B43BBBA9-2C18-40F1-B89C-CAFBCB246F1A,Operational
LT-IT192,B8:0B:A0:FF:0E:A4,Windows 10 Enterprise,CONTOSO,10.1.21.44,LENOVOS9AA6H32,10.0,5.00.9049.1000,lt-it192.contoso.local,lt-it192,10-04-2025 08:13,CORP\alexis.fisher,,,Operational
LT-IT167,31:76:77:C7:8F:6C,Windows 10 Enterprise,CORP,,LENOVOBX8IVVOG,8.0,5.00.9049.1000,lt-it167.corp.local,lt-it167,23-03-2025 13:33,CONTOSO\rebecca.powell,16764651.0,0B160A2F-5CC0-44DC-9A13-EE16B5E005EE,Operational
WS-IT696,E8:6A:26:F4:94:1E,Windows 11 Pro,FABRIKAM,10.1.10.22K,LENOVOLWTCG67C,5.0,5.00.9049.1000,ws-it696.fabrikam.local,ws-it696,15-04-2025 13:43,CONTOSO\tyler.mitchell,16774626.0,A9275619-D396-4283-81C7-6F2492DAC96D,Operational
LT-IT110,CC:EA:80:6D:D6:02,Windows 10 Pro,FABRIKAM,10.1.21.42,94KY2FA,9.0,5.00.9049.1000,lt-it110.fabrikam.local,lt-it110,24-03-2025 12:50,FABRIKAM\andre.conway,,189B14A6-A5DF-4AC9-BC92-8F3480FEB6DF,Operational
WS-IT019,E9:8C:C4:EF:EF:98,Windows 10 Pro,FABRIKAM,10.1.10.228,0PXZMKAZGN,15.0,5.00.9049.1000,,ws-it019,04-04-2025 09:09,CONTOSO\james.valencia,16781021.0,,Operational
WS-IT216,90:5B:AE:6A:D6:00,Windows 11 Enterprise,FABRIKAM,10.1.10.22G,41IN5M0,3.0,5.00.9040.1001,ws-it216.fabrikam.local,ws-it216,,CONTOSO\nicholas.doyle,16786696.0,4BD99271-2E77-4403-8E1D-A118A2348A18,Operational
LT-IT016,FC:02:70:13:72:DB,Windows 11 Enterprise,CONTOSO,10.1.21.41,N7O5TG1ZK9,14.0,5.00.9049.1000,lt-it016.contoso.local,lt-it016,27-03-2025 14:26,FABRIKAM\brent.harper,16779911.0,,Operational
LT-IT272,D9:2E:C5:6D:74:56,Windows 10 Enterprise,CONTOSO,10.1.21.40,9WCRXP6HJ6,10.0,5.00.9049.1000,lt-it272.contoso.local,,21-04-2025 14:43,FABRIKAM\judy.williams,16774929.0,C51CCCD7-DC53-4C15-8C4E-339B7393EC21,Operational
WS-IT566,29:6F:FD:5B:03:04,Windows 10 Pro,FABRIKAM,,LENOVO4MDYOVUT,17.0,5.00.9049.1000,ws-it566.fabrikam.local,ws-it566,16-04-2025 08:06,CONTOSO\joseph.rivera,16724288.0,BB72E5B5-8594-43CA-B106-550B7905AF01,Operational
WS-IT378,99:88:D6:7F:A6:D1,Windows 11 Enterprise,CONTOSO,10.1.10.225,LENOVOY850TJSZ,4.0,5.00.9040.1001,ws-it378.contoso.local,ws-it378,25-03-2025 12:36,FABRIKAM\julia.meyer,16723881.0,2319B9C6-25E1-4E0E-B35A-06B64E2051B7,Operational
WS-IT183,40:15:FB:7D:37:E1,Windows 10 Enterprise,CONTOSO,10.1.10.224,ZT8EGRR8MW,5.0,5.00.9049.1000,ws-it183.contoso.local,ws-it183,05-04-2025 07:57,CONTOSO\natalie.peterson,16750252.0,,Operational
LT-IT289,45:15:BA:18:7B:32,Windows 11 Pro,,10.1.21.3K,LENOVOW4EWXZ8U,10.0,5.00.9049.1000,lt-it289.contoso.local,lt-it289,12-04-2025 07:25,CORP\joseph.good,16730191.0,ADEA11D0-CEF3-4DC7-B9C3-D714D654CD9A,Operational
WS-IT369,B4:EE:68:03:C1:56,Windows 10 Enterprise,FABRIKAM,10.1.10.223,ZINCO86,7.0,5.00.9049.1000,ws-it369.fabrikam.local,ws-it369,06-04-2025 19:55,FABRIKAM\travis.mccoy,16714710.0,757C8291-C344-4217-89B0-10C84C17AA22,Operational
LT-IT083,E8:DB:ED:A0:B7:0C,Windows 10 Pro,CORP,10.1.21.38,JRUPVSI,14.0,5.00.9040.1001,,lt-it083,07-04-2025 09:06,CORP\debra.martin,16711080.0,A4A9D07E-5DB7-4756-BF5D-034BCFCAF9CA,Operational
WS-IT328,A4:88:5A:E9:C7:70,Windows 11 Pro,,10.1.10.222,LENOVOYMO25WZX,6.0,5.00.9049.1000,ws-it328.fabrikam.local,ws-it328,01-04-2025 13:51,FABRIKAM\cody.wallace,16782366.0,E73F2628-3311-4291-B3D0-523733FC97FA,Operational
LT-IT220,A4:C6:4A:F1:11:38,,,10.1.21.3G,LIPA6GEQCT,14.0,5.00.9049.1000,lt-it220.fabrikam.local,,22-04-2025 16:09,CONTOSO\michael.thompson,16769315.0,D59FC87B-F38C-4584-969E-7E36BEE6C805,Operational
WS-IT389,F1:C2:95:61:F7:7B,Windows 11 Enterprise,CONTOSO,10.1.10.221,LENOVO11C5LSVN,15.0,5.00.9049.1000,ws-it389.contoso.local,ws-it389,24-03-2025 17:14,FABRIKAM\michelle.chavez,16774844.0,B0E2D5A6-5AA6-4401-84D2-5101C74EBB49,Operational
LT-IT159,15:1F:69:51:68:FC,Windows 10 Enterprise,CONTOSO,10.1.21.36,ARBZYXS,9.0,5.00.9040.1001,lt-it159.contoso.local,lt-it159,,CONTOSO\keith.white,16725041.0,,Operational
WS-IT610,C1:2A:0C:06:92:11,Windows 10 Pro,CORP,10.1.10.220,IUVLC8IT1T,3.0,5.00.9049.1000,ws-it610.corp.local,ws-it610,26-03-2025 16:50,CONTOSO\sheri.wallace,16740431.0,B1911231-37F2-4998-B750-C05A4E13DB02,Operational
LT-IT130,08:B6:48:78:33:1B,Windows 11 Pro,CONTOSO,10.1.21.35,KQNBO7ND0S,14.0,5.00.9049.1000,lt-it130.contoso.local,lt-it130,17-04-2025 16:36,FABRIKAM\steven.mccoy,16715910.0,154C4088-54C6-4369-9DED-821A31178E0F,Operational
WS-IT545,,Windows 10 Pro,FABRIKAM,10.1.10.21K,LENOVOD1H5JO6N,4.0,5.00.9049.1000,ws-it545.fabrikam.local,ws-it545,31-03-2025 19:16,CORP\katherine.floyd,16754478.0,6A5D4146-CDCF-4231-8A1A-03EA4BFD686F,Operational
WS-IT148,6D:59:2B:37:5B:93,Windows 10 Enterprise,CORP,10.1.10.218,W8NTZIJ,,5.00.9049.1000,ws-it148.corp.local,ws-it148,,FABRIKAM\melissa.green,16713252.0,7385ECE9-BA9C-49F5-8916-9C23DE0F236F,Operational
LT-IT333,C8:21:09:47:92:49,Windows 10 Enterprise,CORP,,FCCY09XPED,10.0,,lt-it333.corp.local,lt-it333,21-04-2025 11:05,FABRIKAM\rebecca.oneal,16793110.0,DEDC7AA9-CA4B-4D1B-B520-17B55044C671,Operational
LT-IT009,8D:FA:E8:80:10:46,Windows 10 Pro,CONTOSO,10.1.21.33,WQ6TNMEWK8,9.0,5.00.9049.1000,lt-it009.contoso.local,lt-it009,12-04-2025 10:54,FABRIKAM\david.burke,16778867.0,59102E85-6217-4645-A589-66AE734D0752,Operational
WS-IT030,D9:BE:00:D7:99:50,Windows 10 Pro,CONTOSO,,YRK9936,5.0,5.00.9049.1000,ws-it030.contoso.local,ws-it030,29-03-2025 12:27,,16732428.0,4FEBD16B-34B3-4D3C-997E-4BF57C94B61D,Operational
LT-IT017,31:55:90:8D:C2:72,Windows 11 Pro,FABRIKAM,10.1.21.32,LENOVO4IU4OFA9,10.0,5.00.9049.1000,lt-it017.fabrikam.local,lt-it017,27-03-2025 11:30,FABRIKAM\kenneth.dixon,16773941.0,0171F875-1711-4C46-832A-C0D5F952089A,Operational
LT-IT245,24:23:D7:A0:BE:68,Windows 11 Enterprise,CONTOSO,10.1.21.31,LENOVOQRZYUQNT,10.0,5.00.9049.1000,lt-it245.contoso.local,lt-it245,28-03-2025 10:55,CORP\heather.garcia,16700612.0,CEF5F036-A846-47BA-8C29-807A365B12E4,Operational
WS-IT363,2C:4B:08:B6:A1:6B,Windows 11 Pro,CONTOSO,10.1.10.216,KPK5HDW,5.0,5.00.9040.1001,ws-it363.contoso.local,ws-it363,22-04-2025 16:25,,16703053.0,BC485172-D6EA-4774-9BFA-0CED18626A00,Operational
LT-IT007,D5:57:6F:50:CF:B8,Windows 11 Pro,CORP,10.1.21.30,NR4RBX0,14.0,5.00.9049.1000,,lt-it007,16-04-2025 08:39,CORP\michael.graves,16781797.0,4BCECD70-BF11-4BC7-A419-056093822E5E,Operational
LT-IT006,AC:88:EA:2B:F3:72,Windows 11 Enterprise,FABRIKAM,10.1.21.2K,LENOVOE6RHIV8L,10.0,5.00.9040.1001,lt-it006.fabrikam.local,lt-it006,26-03-2025 12:35,FABRIKAM\tommy.watson,16777899.0,A203E314-67F5-4853-9779-0A7C5198399C,Operational
,81:14:70:BA:C5:4C,Windows 10 Enterprise,FABRIKAM,10.1.10.215,LENOVO588KXVAP,4.0,5.00.9049.1000,ws-it268.fabrikam.local,ws-it268,17-04-2025 17:59,,16747787.0,371D0C6E-BEDC-49E3-AF3B-7C7F13395E29,Operational
WS-IT549,CC:8A:86:FE:FB:29,Windows 11 Enterprise,CORP,10.1.10.214,LENOVOAL7VAUOZ,3.0,5.00.9049.1000,ws-it549.corp.local,ws-it549,26-03-2025 14:57,CORP\carrie.davis,16765782.0,9202438A-DF7C-41FC-9337-2F0BD7D51262,Operational
TB-IT47,64:B8:B5:B4:56:9E,Windows 10 Enterprise,FABRIKAM,10.1.31.16,LENOVOOPOKP1RE,14.0,5.00.9049.1000,tb-it47.fabrikam.local,tb-it47,02-04-2025 12:41,CORP\taylor.madden,16792965.0,76A516CD-434F-49B4-BC2E-3297BC9B834E,Operational
LT-IT197,40:0B:E3:8B:BB:36,Windows 11 Enterprise,CONTOSO,10.1.21.28,NAKVMB47TW,10.0,5.00.9049.1000,lt-it197.contoso.local,lt-it197,04-04-2025 15:28,CONTOSO\kara.price,16750050.0,9D232B55-9F50-4390-A3AD-4D4804F3EA23,Operational
LT-IT279,E0:C8:CA:C0:7E:D7,Windows 11 Pro,FABRIKAM,,7YD9H21TE3,8.0,,lt-it279.fabrikam.local,lt-it279,02-04-2025 07:33,FABRIKAM\nathaniel.patton,16764096.0,CA17CA0F-0CD0-4243-B1A5-E9B86201112E,Operational
,80:D6:93:12:A4:C4,Windows 11 Pro,CORP,10.1.10.213,HS7S6CO,6.0,5.00.9049.1000,ws-it379.corp.local,ws-it379,14-04-2025 12:53,CORP\shannon.salinas,16768582.0,DBB29629-333E-4DDD-9797-D9454097CE12,Operational
LT-IT311,74:1D:E8:3F:3B:48,Windows 11 Pro,CORP,10.1.21.26,UTFCFG6LFNUEB9GPY0TY,8.0,5.00.9049.1000,lt-it311.corp.local,lt-it311,19-04-2025 10:58,CONTOSO\samantha.shaw,16785707.0,5A3EF916-7B92-4A38-B952-3C6E183CCE11,Operational
WS-IT249,04:70:F6:68:9B:7F,Windows 11 Enterprise,CONTOSO,10.1.10.212,0AXAP4C,17.0,5.00.9040.1001,ws-it249.contoso.local,ws-it249,15-04-2025 11:24,FABRIKAM\william.thomas,16792036.0,DA523CAC-5D58-4396-AAC0-4F8D34F38D9C,Operational
WS-IT211,A5:A5:9E:39:83:2A,Windows 11 Pro,CORP,10.1.10.211,QQHN6E2BDA,5.0,5.00.9049.1000,ws-it211.corp.local,ws-it211,04-04-2025 18:41,FABRIKAM\sarah.meyers,16765484.0,F5465BEB-4F5D-43D1-83A4-C2A2ACD7DE7B,Operational
WS-IT103,6D:06:90:F8:10:82,Windows 11 Enterprise,,10.1.10.210,LENOVOLH63QEN4TZLLEICX4EJT,5.0,5.00.9049.1000,ws-it103.fabrikam.local,ws-it103,18-04-2025 13:49,CORP\vicki.rubio,16714062.0,9D0F667E-1335-4C76-AD65-D5E93AEC4A36,Operational
LT-IT121,FC:4B:E5:47:29:06,Windows 10 Enterprise,FABRIKAM,10.1.21.25,AD545IZ,10.0,5.00.9049.1000,lt-it121.fabrikam.local,lt-it121,,FABRIKAM\christopher.craig,16756019.0,0B4639B3-8967-45C7-AB2D-4E761548F1A3,Operational
