Serial number,MAC Address,IP Address,Fully qualified domain name,Name,Chassis type,Product instance identifier,Operational status,Host name,Assigned to,Domain,Object ID,Most recent discovery,IOS version,Operating System,Confidence Score
HP8WN3B094Z6,00:DD:01:DE:E5:9C,,srv-sql07.corp.local,SRV-SQL07,19.0,5A7557CE-DC6A-42AA-96DE-42C368220D54,Operational,srv-sql07,SYSTEM,,16720667.0,11-04-2025 11:41,5.00.9049.1000,Windows Server 2019 Standard,100.0
HP94BD04H2AI,F4:0E:0C:FA:A2:BB,,ws-it131.contoso.local,WS-IT131,6.0,DF223234-E402-46FA-BBED-92D42D3B3D04,Operational,ws-it131,CONTOSO\leonard.lawson,CONTOSO,16794501.0,08-04-2025 11:17,5.00.9049.1000,Windows Server 2022 Standard,90.0
DELLTTOH74W,A0:3C:34:EA:CA:F7,10.1.20.96,lt-it252.contoso.local,LT-IT252,9.0,F5AF433E-BF1C-45D3-AD60-D254D69C4346,Operational,lt-it252,,CONTOSO,16759582.0,15-04-2025 13:37,5.00.9049.1000,Windows Server 2022 Standard,90.0
1N63Y4CF4SWQGDT191OJ,BC:AB:6E:30:85:FA,10.1.11.33,ws-it301.corp.local,WS-IT301,3.0,2D039EE6-A79B-4A1D-A1C0-92AAA5B7F353,Operational,ws-it301,CORP\kyle.hood,CORP,16796448.0,06-04-2025 18:47,5.00.9049.1000,Windows Server 2022 Standard,90.0
DELL0EYJ1EJ,D5:FA:94:53:A3:56,10.1.10.34,ws-it636.fabrikam.local,WS-IT636,4.0,67B4D0EA-DB34-4AB6-8D42-DA7F4978AFB0,Operational,ws-it636,,FABRIKAM,16779852.0,26-03-2025 08:06,5.00.9049.1000,Windows Server 2022 Standard,95.0
HPJW628XT0RB,E4:D4:E4:3E:64:5C,10.1.10.36,ws-it422.corp.local,WS-IT422,3.0,1AA2D419-F56A-4C45-A894-3483D220A84B,Operational,ws-it422,FABRIKAM\scott.perez,CORP,16767142.0,09-04-2025 14:25,5.00.9040.1001,Windows Server 2022 Standard,95.0
LENOVO1CCBHGX814QHAH9KVGKE,68:E2:8A:28:24:99,10.1.10.39,ws-it205.contoso.local,WS-IT205,6.0,E7C96839-7CEF-498D-9331-F412AFA4D593,Operational,ws-it205,CONTOSO\jessica.wilson,CONTOSO,16772231.0,20-04-2025 09:59,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELLKABV6IL,95:65:26:D1:7D:3C,10.1.20.95,lt-it162.fabrikam.local,,8.0,793D4678-4D75-44BB-954C-5D71B0268854,Operational,lt-it162,CORP\deanna.chan,FABRIKAM,16781477.0,31-03-2025 10:38,5.00.9049.1000,Windows Server 2019 Standard,100.0
HPBI05YTVR51,55:05:36:F2:5A:8B,,ws-it045.contoso.local,WS-IT045,17.0,50695767-D383-4D7B-BC54-AE24D67A8DCC,Operational,ws-it045,CONTOSO\james.turner,CONTOSO,16710384.0,16-04-2025 07:11,5.00.9049.1000,Windows Server 2022 Standard,90.0
DELLJNDC3U9,49:1A:24:A0:EA:85,10.1.20.94,lt-it059.contoso.local,LT-IT059,8.0,,Operational,lt-it059,CONTOSO\raymond.bell,CONTOSO,16748478.0,17-04-2025 17:32,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELLFCTZ3K6,5C:DF:54:0F:22:17,10.1.20.93,lt-it339.fabrikam.local,LT-IT339,10.0,62445373-B217-4BF1-A59E-984B78346885,Operational,lt-it339,CORP\jorge.hester,FABRIKAM,16767391.0,07-04-2025 18:37,5.00.9049.1000,Windows Server 2019 Standard,100.0
HPDO1DZ0NL3L,,10.1.10.37,ws-it311.contoso.local,WS-IT311,4.0,86A9A4AB-FB40-4F9A-AAE4-5421D1C49985,Operational,ws-it311,CORP\jennifer.garza,CONTOSO,16730459.0,20-04-2025 13:57,5.00.9040.1001,Windows Server 2022 Standard,90.0
DELLG4U5PB8,E0:C7:D1:22:DF:E0,10.1.11.34,ws-it622.corp.local,WS-IT622,15.0,F3ED25BA-65A8-4F2D-8707-3232A3A00199,Operational,ws-it622,FABRIKAM\shane.jackson,CORP,16741913.0,05-04-2025 11:34,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOETMF1DVV0YWVIPGNWEOM,F8:E8:C4:80:00:DA,10.1.11.35,ws-it719.contoso.local,WS-IT719,6.0,72FB5800-32C5-4B8A-9C8A-191340DD34CE,Operational,ws-it719,FABRIKAM\laura.johnson,CONTOSO,16735098.0,25-03-2025 10:22,5.00.9040.1001,Windows Server 2019 Standard,100.0
DELLT2N2RGB,55:4C:95:52:6F:C3,10.1.10.40,ws-it563.corp.local,WS-IT563,6.0,FF450FA7-B235-4434-BB42-5F1BDE0988C5,Operational,ws-it563,FABRIKAM\kimberly.smith,CORP,16708137.0,30-03-2025 12:05,5.00.9049.1000,Windows Server 2019 Standard,100.0
HPEDBCITZXC1,70:C5:DF:2D:3E:70,10.1.11.36,ws-it473.corp.local,WS-IT473,17.0,11730D6E-B5F0-4984-90C4-518B4E223524,Operational,ws-it473,CONTOSO\judy.jenkins,CORP,16780081.0,14-04-2025 18:17,5.00.9040.1001,Windows Server 2019 Standard,100.0
DELLNF84CZH,90:D1:79:A7:5C:D0,10.1.10.41,ws-it321.corp.local,WS-IT321,7.0,1D707A29-4CDC-42B3-AA18-30EEAF8A4967,Operational,ws-it321,,CORP,16733757.0,26-03-2025 19:16,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELL36MM4E5,E5:5A:A1:93:19:85,10.1.20.92,lt-it072.fabrikam.local,LT-IT072,8.0,9CEB2063-8481-40A0-BF16-2F44BC6B557B,Operational,lt-it072,CORP\michelle.mitchell,FABRIKAM,16718508.0,27-03-2025 15:51,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOS0B1NNOEK96J0WQPB2IH,DD:7D:83:C2:5B:34,10.1.10.42,ws-it391.fabrikam.local,WS-IT391,7.0,70E97DE4-1411-4B5E-A712-A1F94366C91B,Operational,ws-it391,CONTOSO\ruth.ellis,FABRIKAM,16711169.0,07-04-2025 07:25,5.00.9049.1000,Windows Server 2019 Standard,100.0
HPHWKRIFWFD3,35:FE:B5:3E:F4:81,10.1.11.39,ws-it689.contoso.local,WS-IT689,4.0,738BB6A1-853B-4AE3-AD91-F79377ED1576,Operational,ws-it689,CORP\steven.ramirez,CONTOSO,16777477.0,10-04-2025 19:03,5.00.9049.1000,Windows Server 2022 Standard,95.0
HPDF90Z5BWK9,D1:6D:0B:5C:16:F1,10.1.20.91,lt-it085.corp.local,LT-IT085,8.0,CE1D9BC9-B7A7-4F72-96CC-A5EE8B046498,Operational,lt-it085,CONTOSO\mark.ortega,CORP,16735676.0,14-04-2025 19:29,5.00.9049.1000,Windows Server 2022 Standard,95.0
HP9I8TWREGQK,2C:87:7C:58:ED:02,10.1.20.90,lt-it295.contoso.local,LT-IT295,10.0,A8DA4744-455F-4C95-B807-7FCC71C817CE,Operational,,CONTOSO\tammy.perez,CONTOSO,,13-04-2025 09:29,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELL09ZSM5G,F9:8A:DA:87:D4:39,10.1.20.67,lt-it105.fabrikam.local,LT-IT105,8.0,CE6AB72C-9887-4569-B861-E6B8B1773A6A,Operational,lt-it105,CORP\charlotte.bowers,FABRIKAM,16704156.0,25-03-2025 08:54,5.00.9049.1000,Windows Server 2022 Standard,95.0
HPXL0YLXB84C,61:F0:4C:1A:1F:EB,10.1.10.43,ws-it359.corp.local,WS-IT359,4.0,5A18734A-2E19-441F-B78E-FE0AC2F88041,Operational,ws-it359,CORP\corey.jenkins,CORP,16720942.0,24-03-2025 17:36,5.00.9049.1000,Windows Server 2022 Standard,95.0
0USYSI2AO4E1NIH3Y141,CD:11:D0:E0:25:2D,10.1.11.38,ws-it550.fabrikam.local,WS-IT550,4.0,3EC23760-397E-438D-B114-03D3510AD8FC,Operational,ws-it550,CONTOSO\darius.lewis,FABRIKAM,16794553.0,26-03-2025 17:25,5.00.9049.1000,Windows Server 2022 Standard,90.0
HPK92T6IHW75,E0:10:6A:2B:5A:F1,10.1.20.68,lt-it141.contoso.local,,14.0,,Operational,lt-it141,FABRIKAM\kendra.melton,CONTOSO,16747831.0,25-03-2025 10:51,5.00.9049.1000,Windows Server 2022 Standard,95.0
JEA9MUWYQJ2467IKUEF0,BC:6A:8B:0B:B7:6A,10.1.20.69,lt-it211.contoso.local,LT-IT211,8.0,1B1907D1-8698-4915-9CCF-BBB9965E6BE5,Operational,lt-it211,FABRIKAM\robert.phillips,CONTOSO,,11-04-2025 11:34,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOWD8JRM5JVPE2HJR4ROEE,AC:19:5F:92:DB:C1,10.1.20.66,lt-it138.contoso.local,LT-IT138,8.0,04BB7B53-8D6C-4E06-80F1-D1FB165A19BB,Operational,lt-it138,CONTOSO\marisa.stevens,CONTOSO,16753545.0,10-04-2025 09:13,5.00.9040.1001,Windows Server 2022 Standard,95.0
M8EY2SZSFZHILC2YB8IF,28:9A:D6:72:E1:BD,10.1.20.65,lt-it118.corp.local,LT-IT118,8.0,7CB1F451-E732-4E6A-852C-C5DF82D22BCF,Operational,lt-it118,CORP\diana.banks,,16730192.0,16-04-2025 10:12,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOOAD682IWTL8UQR8HNK72,C9:11:9D:01:13:87,10.1.20.64,lt-it088.corp.local,LT-IT088,10.0,BE8B2624-90FC-4FC8-9F61-F5C488AA9B4F,Operational,lt-it088,FABRIKAM\cynthia.ingram,CORP,16782797.0,19-04-2025 16:47,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOE6G03UTHUSYDZ99G7IHD,38:1D:C7:9F:E2:1A,10.1.11.37,ws-it498.contoso.local,WS-IT498,3.0,1E7A8D85-D535-44DE-BA8C-F9D14D655756,Operational,ws-it498,CONTOSO\charles.williams,CONTOSO,16728080.0,27-03-2025 11:30,5.00.9040.1001,Windows Server 2022 Standard,95.0
OZ8QKBAVKGU307T3KXWJ,74:14:4E:FF:9C:19,10.1.20.63,lt-it111.corp.local,LT-IT111,9.0,,Operational,lt-it111,FABRIKAM\lisa.mendoza,CORP,16739590.0,05-04-2025 19:42,5.00.9040.1001,Windows Server 2019 Standard,100.0
LENOVOPNX62Q3QNH2U8DOONO27,84:53:CF:86:93:5C,10.1.10.44,ws-it411.fabrikam.local,WS-IT411,15.0,1C560DA5-F4E4-4635-9311-D096D37D7D3E,Operational,ws-it411,CONTOSO\christopher.williams,,,07-04-2025 18:26,5.00.9049.1000,Windows Server 2019 Standard,100.0
C67BBWHONSNOMJTD11JR,4C:F3:A1:55:56:08,10.1.11.40,ws-it400.fabrikam.local,WS-IT400,,E82DE6A2-CD52-4D9C-8D5B-BE44471A40F4,Operational,ws-it400,CORP\virginia.mcgee,FABRIKAM,16736290.0,30-03-2025 14:49,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOSYBNUQ5VSB23282AMHQ6,91:5A:17:DF:47:C1,,ws-it355.fabrikam.local,WS-IT355,17.0,4708FCF1-97A3-4A3E-82D2-50157C984CF2,Operational,ws-it355,FABRIKAM\matthew.mueller,FABRIKAM,16749077.0,31-03-2025 11:33,5.00.9049.1000,Windows Server 2019 Standard,100.0
HP7EFS81BPQN,90:23:1D:0C:46:BE,10.1.1.34,srv-sql19.contoso.local,SRV-SQL19,17.0,35F87253-AA66-4A3E-B496-43A267FE3C10,Operational,srv-sql19,SYSTEM,CONTOSO,16770660.0,16-04-2025 12:49,5.00.9040.1001,Windows Server 2019 Standard,100.0
HP6CVBI05MKB,58:50:07:1D:13:24,10.1.20.62,lt-it150.corp.local,LT-IT150,8.0,F248A581-CC54-4E9B-9A0C-37AC10521053,Operational,lt-it150,CORP\valerie.mason,CORP,16719932.0,05-04-2025 08:05,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELLAVXEXS2,,10.1.11.41,ws-it681.contoso.local,WS-IT681,7.0,E03A8324-9EAB-456C-B5A5-686CDF61F9B4,Operational,ws-it681,FABRIKAM\patricia.williams,CONTOSO,,22-04-2025 12:09,5.00.9040.1001,Windows Server 2022 Standard,95.0
DELL7M226QG,F8:D8:24:5C:E9:B4,10.1.20.61,lt-it251.corp.local,LT-IT251,14.0,C383857C-97BF-4220-B9B7-BE382996534A,Operational,lt-it251,CONTOSO\timothy.hall,CORP,16742521.0,25-03-2025 07:54,5.00.9049.1000,Windows Server 2019 Standard,100.0
Z40PHYRXFYTTD6ICJIED,79:74:C6:93:28:8D,10.1.10.46,ws-it091.fabrikam.local,WS-IT091,,DD6371FA-55CD-44CB-9D53-3AEB36A7418A,Operational,ws-it091,CONTOSO\darryl.schultz,FABRIKAM,16731740.0,14-04-2025 13:03,5.00.9049.1000,Windows Server 2022 Standard,95.0
DELLW63QLO7,B4:7F:37:88:87:8C,10.1.1.33,srv-sql39.fabrikam.local,SRV-SQL39,18.0,C52B659E-F717-4069-8855-6FF155D9820E,Operational,srv-sql39,SYSTEM,FABRIKAM,16767730.0,27-03-2025 11:33,5.00.9040.1001,Windows Server 2022 Standard,100.0
DELL17KNZLL,,10.1.11.42,ws-it199.fabrikam.local,WS-IT199,,138CFA00-363B-4829-AE37-22C96CB03A7B,Operational,ws-it199,FABRIKAM\john.floyd,FABRIKAM,16750247.0,28-03-2025 16:00,,Windows Server 2019 Standard,100.0
DELL2HU5WCL,75:6D:AC:02:7C:29,10.1.10.49,ws-it713.contoso.local,WS-IT713,17.0,CE08020D-F007-426B-8857-D72521DA3CD4,Operational,ws-it713,FABRIKAM\jeremy.dunn,CONTOSO,16718007.0,20-04-2025 15:43,5.00.9049.1000,Windows Server 2019 Standard,100.0
HP1ELHU3UQWJ,9D:A9:81:9C:59:47,10.1.20.60,lt-it357.corp.local,LT-IT357,14.0,6B472882-C107-4D71-B2AB-263DB6C43118,Operational,lt-it357,CONTOSO\kevin.washington,CORP,16769234.0,19-04-2025 07:40,5.00.9049.1000,Windows Server 2022 Standard,95.0
DELL7IDRSE2,E4:3D:1D:AA:87:D7,10.1.10.48,ws-it323.corp.local,WS-IT323,15.0,E56FBE87-FC55-4AD9-BA5A-BA2EC984327E,Operational,ws-it323,FABRIKAM\mathew.dixon,CORP,16700025.0,23-03-2025 08:06,5.00.9040.1001,Windows Server 2019 Standard,100.0
IE140UN9WJUVXS7ETYJC,E5:52:C8:07:AE:55,10.1.20.57,lt-it028.corp.local,LT-IT028,8.0,E939F5C7-B1CF-44CD-9CC5-DB4A070100AA,Operational,lt-it028,CORP\lisa.spencer,CORP,16784370.0,28-03-2025 07:17,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELLH3EGDMG,01:0C:04:5B:14:00,10.1.20.58,lt-it049.fabrikam.local,LT-IT049,9.0,9B4542F0-D562-459E-9C9A-3E0F6460C504,Operational,lt-it049,CONTOSO\elizabeth.durham,FABRIKAM,16762913.0,08-04-2025 10:49,5.00.9049.1000,Windows Server 2022 Standard,90.0
HPQVG0QGMMEN,61:BB:39:6D:27:DD,,ws-it456.corp.local,WS-IT456,5.0,E546EB49-12EF-421B-A5E5-C900CA4AE72C,Operational,ws-it456,CORP\kevin.vaughan,CORP,16743149.0,11-04-2025 17:26,5.00.9049.1000,Windows Server 2022 Standard,95.0
HP8835JNFAK7,E5:4B:21:C3:B5:C0,,ws-it695.contoso.local,WS-IT695,6.0,2C3D6B92-873E-4BFB-9F2E-246B7815ABAB,Operational,ws-it695,FABRIKAM\heidi.gilbert,CONTOSO,16789033.0,23-03-2025 12:45,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOPDGUPFVHBLRKDUB9KJ4D,60:0E:85:FC:AE:51,10.1.11.44,ws-it495.corp.local,WS-IT495,4.0,67519436-DA6D-4743-934C-5ADD8FFC8E00,Operational,ws-it495,CORP\victor.sullivan,CORP,16775649.0,13-04-2025 18:41,5.00.9049.1000,Windows Server 2019 Standard,100.0
WHAHR6CO6G4B37MKKMIV,45:B3:90:E9:90:FB,10.1.11.45,ws-it316.fabrikam.local,WS-IT316,15.0,,Operational,ws-it316,CONTOSO\cody.evans,FABRIKAM,16747861.0,31-03-2025 08:02,5.00.9040.1001,Windows Server 2022 Standard,90.0
DELLZOO62DE,,10.1.10.50,ws-it236.fabrikam.local,WS-IT236,15.0,9E510371-BEB0-4A2C-A9D8-D9DDDCC073D2,Operational,ws-it236,FABRIKAM\robert.brown,FABRIKAM,16747250.0,25-03-2025 18:54,5.00.9049.1000,Windows Server 2019 Standard,100.0
HPEIUUD9BZYG,E5:77:37:B4:57:ED,10.1.20.59,lt-it135.contoso.local,LT-IT135,9.0,D4905615-CE2C-43A1-B0AE-D2B11A8772A5,Operational,,FABRIKAM\gerald.hill,CONTOSO,16773431.0,28-03-2025 11:10,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELL73DOJ29,4C:91:26:9A:E1:61,10.1.11.46,ws-it280.contoso.local,WS-IT280,7.0,8D3FF9A8-F98C-4385-BE16-28B56B1BEE02,Operational,ws-it280,CONTOSO\david.hughes,CONTOSO,16777319.0,08-04-2025 09:29,5.00.9040.1001,Windows Server 2019 Standard,100.0
GO5KVCWG72BWIC5FI5GJ,BD:F3:C0:A0:10:F4,10.1.10.51,ws-it561.corp.local,WS-IT561,6.0,086B35E4-BAD2-4398-8178-33C0613B7571,Operational,ws-it561,CONTOSO\michael.williams,CORP,16797597.0,18-04-2025 14:32,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOR1P777O3JBB6XJDHEVDS,49:81:73:38:BC:5B,10.1.30.28,tb-it54.fabrikam.local,TB-IT54,11.0,FB04850D-6732-4DA6-8AA5-A8CC9803A754,Operational,tb-it54,FABRIKAM\benjamin.little,FABRIKAM,16745321.0,08-04-2025 14:53,5.00.9049.1000,Windows Server 2022 Standard,90.0
HPKM2JU7DRHA,BD:70:40:6D:00:33,10.1.11.49,,WS-IT261,4.0,335E6685-48A2-4A8C-9187-985607C31789,Operational,ws-it261,CORP\ryan.cox,CORP,16799300.0,29-03-2025 12:58,5.00.9049.1000,Windows Server 2019 Standard,100.0
HPB254N8GIV5,5C:65:B4:C0:DD:06,10.1.1.32,srv-sql03.contoso.local,SRV-SQL03,19.0,8C41601F-8176-4BCE-8239-DA799CD57855,Operational,srv-sql03,SYSTEM,CONTOSO,16728590.0,06-04-2025 13:50,5.00.9040.1001,Windows Server 2022 Standard,100.0
DELL1P9WCWN,D9:24:77:B4:C4:D6,10.1.11.48,ws-it258.corp.local,WS-IT258,7.0,3FFCD5DB-12DB-481D-9728-CB301E447EB3,Operational,ws-it258,FABRIKAM\jacob.waters,CORP,16705049.0,04-04-2025 08:31,,Windows Server 2022 Standard,95.0
HPG5FYMAG02Y,48:F2:D4:22:2B:11,10.1.11.47,,WS-IT524,5.0,65940982-64D2-4CF3-9F58-9C9A8EB57B5F,Operational,ws-it524,CORP\michael.young,FABRIKAM,16706754.0,26-03-2025 10:19,5.00.9049.1000,Windows Server 2022 Standard,95.0
CCIS0QW5J2H0RBMKPFAA,9D:B6:A7:51:F4:95,10.1.10.52,ws-it372.corp.local,WS-IT372,6.0,236940D5-D205-4A1A-BF5B-27187C795396,Operational,ws-it372,CONTOSO\michael.aguirre,CORP,16786119.0,30-03-2025 17:43,5.00.9049.1000,Windows Server 2019 Standard,100.0
SP20GX2A9KPFFT7L3NWO,90:30:0B:73:2B:4B,10.1.11.50,ws-it322.fabrikam.local,WS-IT322,5.0,AF426855-2ADD-45EB-BB4C-776560714EB6,Operational,ws-it322,CORP\jerry.perkins,FABRIKAM,16713204.0,15-04-2025 13:12,5.00.9049.1000,Windows Server 2019 Standard,100.0
HPFGG7AD98EA,E5:02:0C:81:99:07,10.1.11.51,ws-it130.contoso.local,WS-IT130,17.0,24BE38CA-6242-4FBE-BD76-DC84429B101D,Operational,ws-it130,,CONTOSO,16720630.0,03-04-2025 14:50,5.00.9049.1000,Windows Server 2022 Standard,90.0
DELLLLCKB6Z,AD:65:CE:5C:0F:05,10.1.10.54,ws-it221.contoso.local,WS-IT221,3.0,36F936D6-57AC-4180-8FD2-5589C9B98B16,Operational,ws-it221,FABRIKAM\jennifer.collier,CONTOSO,16735402.0,19-04-2025 16:48,5.00.9040.1001,Windows Server 2019 Standard,100.0
HPYP4S1TC5UM,6C:BB:33:23:BD:60,10.1.10.55,ws-it428.fabrikam.local,WS-IT428,5.0,56B8BA8D-47B4-48C3-95E8-0FC60259B95C,Operational,ws-it428,FABRIKAM\stephanie.bradley,FABRIKAM,,24-03-2025 13:24,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELL4L3O6EU,,,ws-it306.fabrikam.local,WS-IT306,5.0,86EEA0E3-8DED-4173-A466-F9A0CE7026D3,Operational,ws-it306,CONTOSO\catherine.barnett,FABRIKAM,16792482.0,14-04-2025 14:10,5.00.9040.1001,Windows Server 2019 Standard,100.0
DELLPYVMIN7,A5:FF:F7:5A:1E:DD,10.1.11.52,ws-it420.contoso.local,WS-IT420,4.0,E0462367-5A50-4FF7-8283-C0B060F02E1E,Operational,ws-it420,FABRIKAM\daryl.acosta,CONTOSO,16702121.0,14-04-2025 19:41,5.00.9040.1001,Windows Server 2019 Standard,100.0
DELLVXVA4RG,6C:8D:04:DB:37:2A,10.1.11.53,,WS-IT285,7.0,9C8422F2-BFDB-4535-B6B6-E03278E3A31C,Operational,ws-it285,CORP\stephanie.austin,CORP,16726812.0,02-04-2025 11:04,,Windows Server 2022 Standard,90.0
HPD7EFJYATMF,2C:24:38:47:A9:40,10.1.10.59,ws-it627.corp.local,,15.0,4D633317-8A2A-4C7E-BD92-F996D9E689EA,Operational,ws-it627,FABRIKAM\rebecca.farmer,CORP,16712487.0,31-03-2025 15:17,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELLLQD219P,D5:4E:FF:02:41:0C,10.1.20.54,lt-it292.fabrikam.local,LT-IT292,10.0,B05399E7-7EAD-4BA4-85BB-7457D37DCE07,Operational,lt-it292,CORP\kaitlyn.campos,FABRIKAM,16773374.0,,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELL27MDKYH,F1:2D:F5:FD:E2:C3,10.1.20.53,lt-it302.contoso.local,LT-IT302,10.0,FC552003-70AB-484B-A664-02832F0F8669,Operational,lt-it302,FABRIKAM\heidi.krueger,CONTOSO,16771378.0,13-04-2025 13:18,5.00.9040.1001,Windows Server 2022 Standard,90.0
BT4A2UJT77QH0MQKG60O,8C:8C:2A:2F:88:F2,10.1.11.54,ws-it570.fabrikam.local,WS-IT570,6.0,FBC8F444-45BA-4078-B03F-8412D42699BF,Operational,ws-it570,CONTOSO\christopher.rodriguez,FABRIKAM,16760054.0,12-04-2025 15:26,5.00.9049.1000,Windows Server 2022 Standard,90.0
DELLF0PG9XZ,81:76:68:B9:F1:B3,10.1.10.58,ws-it284.corp.local,WS-IT284,17.0,CE27E114-5ECD-4074-8954-3EA49E847318,Operational,ws-it284,,CORP,16769718.0,08-04-2025 09:29,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELLL8C8URC,F4:51:E1:41:A9:B8,10.1.11.55,ws-it202.fabrikam.local,WS-IT202,5.0,,Operational,ws-it202,CORP\adriana.mckee,FABRIKAM,16796668.0,31-03-2025 10:40,5.00.9040.1001,Windows Server 2022 Standard,95.0
HPMRWJ5FBJOE,1C:9F:C0:E7:D8:88,10.1.10.57,ws-it061.contoso.local,WS-IT061,6.0,,Operational,ws-it061,CONTOSO\kenneth.powers,CONTOSO,16725217.0,25-03-2025 10:45,5.00.9040.1001,Windows Server 2022 Standard,95.0
DELL9DIM5RL,20:98:9D:25:0C:16,10.1.20.52,LT-IT327,,14.0,12379A0E-17A0-4737-9AE3-5FE00B672C9D,Operational,lt-it327,CONTOSO\mary.martin,WORKGROUP,16700196.0,03-04-2025 12:16,5.00.9049.1000,Windows Server 2019 Standard,100.0
LENOVOWBGH98ARL66IAX0KMXT5,BC:B6:C4:9D:53:0C,10.1.10.60,WS-IT029,WS-IT029,4.0,09A99FA9-E019-46DA-A161-4E4B4F110846,Operational,ws-it029,FABRIKAM\alexander.vega,WORKGROUP,16759834.0,23-03-2025 19:35,5.00.9049.1000,Windows Server 2022 Standard,95.0
HP03YCVE5X1K,35:EC:9D:49:E0:DA,10.1.11.56,ws-it558.fabrikam.local,WS-IT558,6.0,FC241687-C220-4CF7-8EF6-3990E4F5765A,Operational,ws-it558,FABRIKAM\randy.sanchez,FABRIKAM,16771962.0,20-04-2025 17:17,5.00.9049.1000,Windows Server 2022 Standard,95.0
HP41TLD0VORR,45:FD:C9:3B:4A:13,10.1.20.51,lt-it304.corp.local,LT-IT304,14.0,C29E7853-2036-4EC5-AFBF-D09E5FA2FF0F,Operational,lt-it304,CORP\matthew.webster,CORP,16768153.0,28-03-2025 07:25,5.00.9049.1000,Windows Server 2019 Standard,100.0
CQURRQRGUVWJ8WMAP47H,2D:3A:96:FE:D5:25,10.1.10.61,,WS-IT035,,B330A945-06C9-410B-93A5-FE59E58C60BF,Operational,ws-it035,CORP\brian.gonzales,CORP,16755005.0,03-04-2025 08:36,,Windows Server 2022 Standard,90.0
DELLHOW140P,75:9B:5C:2A:E0:EB,10.1.20.50,lt-it233.contoso.local,LT-IT233,9.0,D5783EA8-A69E-4F05-986E-AD4F8A8E6355,Operational,lt-it233,FABRIKAM\amy.chavez,,16720165.0,08-04-2025 11:52,5.00.9049.1000,Windows Server 2022 Standard,95.0
LENOVOQRW46MNGUEGD765Q6XAV,60:11:51:1B:5D:FD,10.1.20.47,lt-it281.contoso.local,LT-IT281,10.0,CB24AA7A-ACC8-49FD-A5CC-87EB3D9A1F8B,Operational,lt-it281,,CONTOSO,16729578.0,11-04-2025 14:11,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELL5LXNID2,71:53:7B:16:F6:33,10.1.10.62,ws-it592.fabrikam.local,WS-IT592,,FE4D1CDC-3402-4830-A043-B4C4F128A6E4,Operational,ws-it592,CONTOSO\desiree.ford,FABRIKAM,16736837.0,04-04-2025 18:41,5.00.9049.1000,Windows Server 2019 Standard,100.0
DELLQBGM83A,CD:F1:AB:0F:D0:EE,10.1.11.59,ws-it192.corp.local,WS-IT192,6.0,5EF50930-7076-4676-B813-F2BDF1B66926,Operational,,CORP\jesse.ross,,16776302.0,24-03-2025 14:45,5.00.9049.1000,Windows Server 2022 Standard,90.0
WEZH4C0OXL9BIVJLW3OV,99:7A:11:FC:B6:27,10.1.30.29,tb-it45.contoso.local,TB-IT45,13.0,C2DDCC1E-72E9-4262-B44A-151FFAB27630,Operational,tb-it45,CONTOSO\james.villarreal,CONTOSO,16749667.0,12-04-2025 16:13,5.00.9049.1000,Windows Server 2019 Standard,100.0
RJP86HJ61H7SFYPJTZTI,6D:7E:BE:2F:E3:E4,10.1.20.48,lt-it242.corp.local,LT-IT242,10.0,3A8D8360-8D4E-469E-BB9A-ECDC597D6C8A,Operational,lt-it242,FABRIKAM\mark.daugherty,CORP,16770484.0,28-03-2025 15:34,,Windows Server 2019 Standard,100.0
AJEOPKQWFE,B1:7A:2E:8C:F2:C3,10.1.2.36,srv-sql42.contoso.local,SRV-SQL42,17.0,5DDD59CC-2FFF-48EC-AE43-6C258E9D665E,Operational,srv-sql42,SYSTEM,CONTOSO,16707929.0,15-04-2025 10:08,5.00.9049.1000,Windows Server 2022 Standard,100.0
DELLTJOEI94,25:0F:16:EB:5F:72,10.1.10.22,ws-it715.contoso.local,WS-IT715,7.0,79EE5B81-3E31-4F0B-9340-72DD3275C348,Operational,ws-it715,FABRIKAM\carol.dennis,CONTOSO,16720265.0,01-04-2025 17:59,5.00.9049.1000,Windows Server 2019 Standard,100.0
