Hostname,MAC Address,IP Address,Subnet Mask,Default Gateway,DNS Servers,Domain Name,Lease Start Time,Lease End Time,Client Identifier,DHCP ServerIP,Boot File Name,Vendor Class ID
station-family-175,68:f4:e5:90:55:7f,172.30.0.225,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",company.local,15-04-2025 16:08,18-04-2025 23:08,01:68:f4:e5:90:55:7f,172.30.0.2,pxeboot.0,Android-DHCP
miss-doctor-830,fc:f7:83:96:ad:ee,10.0.0.42,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",company.local,17-04-2025 12:48,22-04-2025 10:48,01:fc:f7:83:96:ad:ee,10.0.0.2,,Windows 5.0
reason-drug-140,73:24:3b:ec:96:5f,172.30.0.153,,172.30.0.1,"64.6.64.6, 64.6.65.6",company.local,18-04-2025 11:47,21-04-2025 02:47,01:73:24:3b:ec:96:5f,172.30.0.2,ipxe.efi,Microsoft Windows 5.0
under-store-92,05:90:04:39:f4:a4,10.10.10.65,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,18-04-2025 11:02,23-04-2025 22:02,01:05:90:04:39:f4:a4,10.10.10.2,,MSFT Windows 10
writer-bag-729,7e:d5:14:4e:48:12,10.10.10.190,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",,15-04-2025 16:29,19-04-2025 22:29,01:7e:d5:14:4e:48:12,10.10.10.2,pxeboot.0,iOS Device
system-identify-99,72:7f:8c:33:a8:6e,192.168.0.176,255.255.255.0,,"1.1.1.1, 1.0.0.1",company.local,18-04-2025 19:45,24-04-2025 02:45,,192.168.0.2,undionly.kpxe,Win 5.0
agency-get-486,,172.16.0.164,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",corp.local,20-04-2025 07:15,26-04-2025 14:15,01:e6:76:a0:a5:d9:7b,172.16.0.2,,Win 6.0
focus-process-283,09:c1:e3:fd:ec:94,172.16.0.63,255.255.255.0,,"208.67.222.222, 208.67.220.220",internal.org,16-04-2025 15:20,19-04-2025 04:20,01:09:c1:e3:fd:ec:94,172.16.0.2,boot.wim,Linux OS
main-class-714,,172.16.0.201,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",company.local,19-04-2025 13:41,26-04-2025 09:41,01:49:11:a0:d9:9e:fd,172.16.0.2,,Linux Device
some-think-309,89:9d:80:f3:97:42,10.0.0.9,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",company.local,19-04-2025 15:19,26-04-2025 13:19,01:89:9d:80:f3:97:42,10.0.0.2,ipxe.efi,dhcpcd-6.11.5
choice-century-329,b7:bf:34:12:41:14,10.10.10.237,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",corp.local,17-04-2025 03:20,21-04-2025 05:20,01:b7:bf:34:12:41:14,10.10.10.2,,GNU/Linux
type-couple-271,,172.30.0.177,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,,,01:2c:7f:d9:c7:e4:b7,172.30.0.2,pxeboot.0,Windows 11
fund-so-703,26:85:73:24:3b:ec,192.168.0.242,255.255.255.0,192.168.0.1,"208.67.222.222, 208.67.220.220",company.local,20-04-2025 00:23,22-04-2025 07:23,01:26:85:73:24:3b:ec,192.168.0.2,,Microsoft Windows 10
serious-store-86,4f:cb:bc:80:e9:a1,172.16.0.245,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",example.com,20-04-2025 07:55,25-04-2025 11:55,01:4f:cb:bc:80:e9:a1,172.16.0.2,boot.wim,Windows 11
article-office-243,03:f4:dd:fb:cd:6e,172.30.0.240,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",internal.org,18-04-2025 21:30,20-04-2025 13:30,01:03:f4:dd:fb:cd:6e,172.30.0.2,boot.wim,Win 11
writer-human-624,5c:19:3e:be:d3:c0,10.0.0.156,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",internal.org,16-04-2025 13:37,19-04-2025 18:37,01:5c:19:3e:be:d3:c0,10.0.0.2,boot.wim,Microsoft 5.0
choice-book-576,03:b2:c5:06:ec:5d,172.30.0.230,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,16-04-2025 12:45,18-04-2025 17:45,01:03:b2:c5:06:ec:5d,172.30.0.2,pxeboot.0,DHCP-Client
away-work-541,65:8f:ef:73:57:ad,10.0.0.96,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,21-04-2025 09:10,27-04-2025 15:10,01:65:8f:ef:73:57:ad,10.0.0.2,ipxe.efi,GNU/Linux
particular-gas-271,98:78:6e:a7:30:be,,255.255.255.0,192.168.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,18-04-2025 17:24,20-04-2025 09:24,01:98:78:6e:a7:30:be,192.168.0.2,pxeboot.0,Win 6.0
create-current-80,23:1b:15:03:a9:a6,10.10.10.9,255.255.255.0,,"1.1.1.1, 1.0.0.1",enterprise.net,22-04-2025 02:11,24-04-2025 23:11,01:23:1b:15:03:a9:a6,10.10.10.2,ipxe.efi,Microsoft Windows 6.0
maintain-mention-668,b4:6f:3c:ec:2e:c6,172.16.0.212,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",company.local,21-04-2025 02:06,,01:b4:6f:3c:ec:2e:c6,172.16.0.2,,udhcp-client
everything-moment-198,,172.30.0.3,255.255.0.0,172.30.0.1,"64.6.64.6, 64.6.65.6",example.com,19-04-2025 03:56,24-04-2025 11:56,01:c5:b6:d3:62:bc:cd,172.30.0.2,pxeboot.0,MSFT 5.0
miss-identify-206,89:d5:13:d6:a6:1f,172.16.0.129,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",,20-04-2025 15:52,23-04-2025 12:52,01:89:d5:13:d6:a6:1f,172.16.0.2,pxeboot.0,
side-main-287,4f:66:94:60:8f:72,10.0.0.211,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",corp.local,21-04-2025 23:55,26-04-2025 11:55,01:4f:66:94:60:8f:72,10.0.0.2,,MSFT 5.0
help-company-320,d3:8b:97:8f:89:63,,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",internal.org,19-04-2025 13:06,22-04-2025 19:06,01:d3:8b:97:8f:89:63,172.30.0.2,bootx64.efi,Windows 10
standard-debate-72,5b:5a:04:2d:32:0e,10.0.0.169,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",internal.org,17-04-2025 18:46,23-04-2025 18:46,01:5b:5a:04:2d:32:0e,10.0.0.2,undionly.kpxe,Microsoft Windows 5.0
maintain-bank-549,01:08:86:e2:64:68,10.10.10.15,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",,,23-04-2025 20:46,01:01:08:86:e2:64:68,10.10.10.2,boot.wim,Android-DHCP
politics-follow-737,2e:e5:e5:77:4f:b2,,,192.168.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,19-04-2025 23:04,23-04-2025 05:04,01:2e:e5:e5:77:4f:b2,192.168.0.2,boot.wim,udhcp-1.24.1
while-family-920,24:3b:ec:96:5f:6d,192.168.0.197,255.255.255.0,192.168.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,15-04-2025 22:14,18-04-2025 10:14,01:24:3b:ec:96:5f:6d,192.168.0.2,pxeboot.0,Linux OS
us-glass-668,13:e2:03:08:71:93,,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",internal.org,21-04-2025 10:53,27-04-2025 04:53,01:13:e2:03:08:71:93,10.10.10.2,boot.wim,udhcp-client
huge-push-260,0e:42:0e:2c:11:c8,10.0.0.182,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",example.com,21-04-2025 16:39,26-04-2025 03:39,01:0e:42:0e:2c:11:c8,,ipxe.efi,Windows 10
develop-process-946,4f:72:b7:ce:90:85,10.0.0.100,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",corp.local,19-04-2025 15:48,24-04-2025 15:48,01:4f:72:b7:ce:90:85,10.0.0.2,pxeboot.0,Win 5.0
senior-moment-871,8c:f3:fd:ac:7a:2f,10.10.10.60,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",,19-04-2025 02:26,23-04-2025 22:26,01:8c:f3:fd:ac:7a:2f,10.10.10.2,bootx64.efi,Apple Device
feel-work-175,dc:f0:41:50:b6:42,192.168.0.5,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",example.com,18-04-2025 11:15,24-04-2025 22:15,01:dc:f0:41:50:b6:42,192.168.0.2,ipxe.efi,Win 10
reason-early-853,78:8f:83:43:06:59,10.10.10.139,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",enterprise.net,20-04-2025 11:27,25-04-2025 15:27,01:78:8f:83:43:06:59,10.10.10.2,bootx64.efi,
paper-heavy-17,44:a0:cc:4c:dd:bb,172.16.0.135,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",internal.org,17-04-2025 07:25,23-04-2025 04:25,01:44:a0:cc:4c:dd:bb,172.16.0.2,bootx64.efi,Apple-Device
hundred-feeling-34,16:87:cd:65:41:70,10.0.0.189,255.255.255.0,10.0.0.1,,company.local,21-04-2025 21:05,25-04-2025 12:05,01:16:87:cd:65:41:70,10.0.0.2,boot.wim,udhcp
while-learn-710,44:07:c2:3f:cc:a4,10.10.10.45,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",example.com,16-04-2025 06:19,22-04-2025 03:19,01:44:07:c2:3f:cc:a4,10.10.10.2,ipxe.efi,Windows 10
also-main-293,ee:c5:8c:79:e6:67,,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",example.com,16-04-2025 04:46,,01:ee:c5:8c:79:e6:67,10.0.0.2,undionly.kpxe,Apple Device
visit-TV-52,b1:4a:20:5b:cf:01,172.16.0.46,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",company.local,21-04-2025 17:08,24-04-2025 10:08,01:b1:4a:20:5b:cf:01,172.16.0.2,,iOS Device
technology-identify-223,e5:e5:77:4f:b2:ce,172.30.0.234,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,22-04-2025 08:52,25-04-2025 22:52,01:e5:e5:77:4f:b2:ce,172.30.0.2,undionly.kpxe,udhcp-client
politics-believe-188,80:f3:97:42:01:5b,172.16.0.26,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",corp.local,15-04-2025 17:15,22-04-2025 08:15,01:80:f3:97:42:01:5b,172.16.0.2,ipxe.efi,udhcp 1.24.1
behind-light-831,df:8b:26:3b:19:a6,10.10.10.41,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",company.local,19-04-2025 20:31,24-04-2025 17:31,01:df:8b:26:3b:19:a6,10.10.10.2,boot.wim,Apple-Device
huge-wife-690,36:5c:c5:5d:9c:f7,172.16.0.117,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",company.local,16-04-2025 18:03,19-04-2025 01:03,01:36:5c:c5:5d:9c:f7,172.16.0.2,ipxe.efi,udhcp Client
particularly-force-819,9a:8a:d4:2f:5b:ce,172.30.0.87,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",example.com,20-04-2025 10:25,21-04-2025 13:25,01:9a:8a:d4:2f:5b:ce,172.30.0.2,,Win 5.0
month-so-529,,172.16.0.47,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",example.com,20-04-2025 15:21,22-04-2025 21:21,01:fc:b7:8e:8f:32:b7,172.16.0.2,pxeboot.0,Win 11
particular-go-781,e4:11:4a:c3:c5:a5,192.168.0.10,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",example.com,21-04-2025 12:28,25-04-2025 21:28,01:e4:11:4a:c3:c5:a5,192.168.0.2,ipxe.efi,dhcpcd
type-beat-453,d8:57:ac:b6:c9:ea,10.0.0.210,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",internal.org,17-04-2025 06:41,21-04-2025 22:41,,10.0.0.2,ipxe.efi,Android Device
create-modern-169,8f:32:b7:aa:e7:df,172.30.0.238,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,21-04-2025 11:55,27-04-2025 08:55,,172.30.0.2,pxeboot.0,
help-class-920,89:e6:e8:06:9b:02,10.0.0.61,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",enterprise.net,17-04-2025 02:28,19-04-2025 09:28,01:89:e6:e8:06:9b:02,10.0.0.2,boot.wim,Android-dhcp-13.0.0
section-pattern-256,2b:ef:d7:56:65:c7,172.30.0.161,255.255.0.0,172.30.0.1,,example.com,21-04-2025 13:24,27-04-2025 09:24,01:2b:ef:d7:56:65:c7,172.30.0.2,boot.wim,
ten-modern-764,21:e3:82:bf:ad:f1,172.30.0.104,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",internal.org,18-04-2025 00:16,23-04-2025 01:16,01:21:e3:82:bf:ad:f1,172.30.0.2,pxeboot.0,Linux OS
away-political-444,c7:48:ba:a4:e0:0b,172.30.0.31,255.255.0.0,,"208.67.222.222, 208.67.220.220",example.com,21-04-2025 15:51,23-04-2025 05:51,,172.30.0.2,undionly.kpxe,Windows 10
type-force-391,12:41:14:48:5a:62,192.168.0.123,255.255.255.0,192.168.0.1,"208.67.222.222, 208.67.220.220",corp.local,20-04-2025 23:04,25-04-2025 20:04,01:12:41:14:48:5a:62,192.168.0.2,undionly.kpxe,
sing-beat-645,27:b8:0b:b0:b9:8a,172.30.0.138,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",,18-04-2025 13:14,22-04-2025 16:14,01:27:b8:0b:b0:b9:8a,172.30.0.2,boot.wim,
begin-boy-443,d6:2a:5e:e9:95:a5,10.10.10.83,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",company.local,15-04-2025 18:48,20-04-2025 19:48,01:d6:2a:5e:e9:95:a5,10.10.10.2,ipxe.efi,iOS Device
visit-drug-940,be:b5:8d:fb:9e:aa,172.16.0.77,255.255.255.0,172.16.0.1,"208.67.222.222, 208.67.220.220",company.local,18-04-2025 11:50,19-04-2025 22:50,01:be:b5:8d:fb:9e:aa,172.16.0.2,pxeboot.0,
sea-follow-832,0c:7e:45:06:c6:c8,10.10.10.108,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",internal.org,21-04-2025 20:16,23-04-2025 15:16,01:0c:7e:45:06:c6:c8,10.10.10.2,,dhcpcd-6.11.5
direction-citizen-26,0f:77:ed:43:d1:d4,172.30.0.71,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",company.local,16-04-2025 18:20,17-04-2025 21:20,01:0f:77:ed:43:d1:d4,172.30.0.2,bootx64.efi,Microsoft Windows 11
section-bank-298,65:92:c2:9b:87:7a,192.168.0.200,255.255.255.0,,"1.1.1.1, 1.0.0.1",company.local,18-04-2025 11:13,,01:65:92:c2:9b:87:7a,192.168.0.2,ipxe.efi,
main-sort-526,44:de:12:b4:d8:48,10.10.10.50,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",example.com,19-04-2025 21:56,23-04-2025 19:56,01:44:de:12:b4:d8:48,10.10.10.2,ipxe.efi,Win 11
everything-book-690,e0:55:82:dc:f2:44,10.0.0.221,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",,18-04-2025 15:56,23-04-2025 05:56,01:e0:55:82:dc:f2:44,10.0.0.2,,Android OS
sing-no-647,ed:3d:87:23:c3:17,172.30.0.149,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",company.local,22-04-2025 11:32,24-04-2025 08:32,01:ed:3d:87:23:c3:17,172.30.0.2,ipxe.efi,Microsoft 6.0
note-few-597,f0:f6:bb:dc:e9:11,10.10.10.158,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",example.com,21-04-2025 11:15,27-04-2025 00:15,01:f0:f6:bb:dc:e9:11,10.10.10.2,bootx64.efi,Win 6.0
fund-pattern-285,7d:29:80:3f:d6:12,10.10.10.104,255.255.255.0,10.10.10.1,"1.1.1.1, 1.0.0.1",enterprise.net,,24-04-2025 04:30,01:7d:29:80:3f:d6:12,10.10.10.2,pxeboot.0,Windows 6.0
run-identify-806,ce:cd:40:6b:0c:69,172.30.0.21,255.255.0.0,172.30.0.1,,corp.local,15-04-2025 17:24,17-04-2025 12:24,01:ce:cd:40:6b:0c:69,172.30.0.2,bootx64.efi,udhcp-client
weight-early-152,cf:d1:8a:26:b5:12,172.16.0.239,,172.16.0.1,"208.67.222.222, 208.67.220.220",enterprise.net,17-04-2025 21:08,22-04-2025 19:08,01:cf:d1:8a:26:b5:12,,boot.wim,Microsoft 5.0
though-force-480,c0:7a:44:63:35:1d,172.30.0.85,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",enterprise.net,19-04-2025 09:31,22-04-2025 01:31,01:c0:7a:44:63:35:1d,172.30.0.2,ipxe.efi,Linux OS
responsibility-follow-606,3f:c1:50:ac:91:af,192.168.0.16,255.255.255.0,192.168.0.1,"208.67.222.222, 208.67.220.220",company.local,16-04-2025 06:54,20-04-2025 12:54,01:3f:c1:50:ac:91:af,192.168.0.2,ipxe.efi,DHCP-Client
side-responsibility-236,,10.10.10.244,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",enterprise.net,22-04-2025 13:26,28-04-2025 17:26,01:a3:c6:d7:41:f5:a7,,bootx64.efi,MS Win 11
paper-family-368,30:bc:ce:cd:40:6b,10.0.0.21,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",corp.local,20-04-2025 08:38,25-04-2025 10:38,01:30:bc:ce:cd:40:6b,10.0.0.2,,Windows 11
feel-traditional-451,e4:df:87:0f:2c:2f,172.16.0.228,255.255.255.0,172.16.0.1,"9.9.9.9, 149.112.112.112",example.com,,19-04-2025 09:45,01:e4:df:87:0f:2c:2f,172.16.0.2,undionly.kpxe,udhcp Client
choice-not-521,a0:ff:f3:54:93:30,10.10.10.128,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",example.com,22-04-2025 01:48,28-04-2025 02:48,01:a0:ff:f3:54:93:30,10.10.10.2,bootx64.efi,Linux OS
identify-close-188,b8:0a:30:05:59:ed,10.10.10.173,255.255.255.0,10.10.10.1,"9.9.9.9, 149.112.112.112",example.com,21-04-2025 03:33,23-04-2025 04:33,01:b8:0a:30:05:59:ed,10.10.10.2,,Apple Device
behind-staff-566,be:f7:d9:50:c9:32,172.30.0.173,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",company.local,21-04-2025 06:29,26-04-2025 14:29,01:be:f7:d9:50:c9:32,172.30.0.2,boot.wim,udhcp 1.24.1
fund-work-590,f7:33:09:6a:03:fc,192.168.0.45,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",company.local,20-04-2025 06:49,22-04-2025 12:49,01:f7:33:09:6a:03:fc,192.168.0.2,bootx64.efi,Win 10
serious-light-771,ca:0a:0d:a7:16:99,172.16.0.21,255.255.255.0,172.16.0.1,"64.6.64.6, 64.6.65.6",internal.org,16-04-2025 11:41,21-04-2025 11:41,01:ca:0a:0d:a7:16:99,172.16.0.2,,Windows 6.0
responsibility-light-224,bb:c1:c2:11:37:ac,,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",company.local,21-04-2025 09:08,22-04-2025 19:08,01:bb:c1:c2:11:37:ac,10.10.10.2,pxeboot.0,Microsoft Windows 11
maintain-often-362,02:8a:4d:9c:4f:51,,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",internal.org,20-04-2025 19:25,24-04-2025 11:25,01:02:8a:4d:9c:4f:51,,ipxe.efi,Android OS
sure-beat-825,bd:7b:46:86:c3:0b,172.30.0.142,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",company.local,20-04-2025 20:44,26-04-2025 12:44,01:bd:7b:46:86:c3:0b,172.30.0.2,boot.wim,udhcp-client
rather-class-587,80:3f:d6:12:a7:22,192.168.0.65,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",corp.local,16-04-2025 20:05,20-04-2025 14:05,01:80:3f:d6:12:a7:22,192.168.0.2,ipxe.efi,Android-dhcp-13.0.0
worry-store-31,df:e4:0d:89:30:a9,192.168.0.4,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",corp.local,16-04-2025 13:19,18-04-2025 16:19,01:df:e4:0d:89:30:a9,192.168.0.2,ipxe.efi,Win 5.0
sure-beat-100,38:3f:98:89:c7:6e,172.16.0.148,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",corp.local,18-04-2025 18:38,20-04-2025 09:38,01:38:3f:98:89:c7:6e,172.16.0.2,boot.wim,Microsoft 5.0
hit-develop-220,39:1e:93:ad:9a:09,192.168.0.241,255.255.255.0,192.168.0.1,"9.9.9.9, 149.112.112.112",example.com,16-04-2025 22:02,22-04-2025 00:02,01:39:1e:93:ad:9a:09,192.168.0.2,boot.wim,MSFT Windows 10
article-sort-813,51:46:14:1b:3e:f9,10.0.0.6,255.255.255.0,10.0.0.1,,example.com,20-04-2025 22:12,23-04-2025 02:12,01:51:46:14:1b:3e:f9,10.0.0.2,ipxe.efi,Linux OS
although-boy-905,a9:25:56:d3:2a:ce,10.0.0.87,255.255.255.0,,"9.9.9.9, 149.112.112.112",example.com,22-04-2025 02:40,26-04-2025 08:40,01:a9:25:56:d3:2a:ce,10.0.0.2,undionly.kpxe,Linux
responsibility-go-881,c0:80:e3:aa:70:b6,10.10.10.67,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",example.com,17-04-2025 14:43,20-04-2025 07:43,01:c0:80:e3:aa:70:b6,10.10.10.2,ipxe.efi,Android OS
side-put-634,4b:38:69:9c:07:16,10.10.10.28,,10.10.10.1,"1.1.1.1, 1.0.0.1",example.com,20-04-2025 17:10,26-04-2025 04:10,01:4b:38:69:9c:07:16,10.10.10.2,,Microsoft Windows 11
politics-develop-145,86:cf:75:7d:75:da,172.30.0.96,,,,internal.org,20-04-2025 12:04,25-04-2025 02:04,01:86:cf:75:7d:75:da,172.30.0.2,undionly.kpxe,Win 10
behind-citizen-382,56:c0:d1:45:dd:16,10.10.10.90,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",corp.local,20-04-2025 00:04,,01:56:c0:d1:45:dd:16,10.10.10.2,,MS Win 11
station-business-869,fe:b5:31:c2:31:20,10.10.10.212,255.255.255.0,10.10.10.1,"8.8.8.8, 8.8.4.4",internal.org,18-04-2025 23:06,22-04-2025 17:06,01:fe:b5:31:c2:31:20,10.10.10.2,,Win 5.0
particular-feeling-832,,10.0.0.193,255.255.255.0,10.0.0.1,"8.8.8.8, 8.8.4.4",corp.local,17-04-2025 05:08,19-04-2025 03:08,01:cf:75:7d:75:da:37,10.0.0.2,,Win 10
fund-behind-150,54:d1:0a:b0:ab:8d,10.10.10.64,255.255.255.0,10.10.10.1,"208.67.222.222, 208.67.220.220",company.local,18-04-2025 17:43,23-04-2025 17:43,01:54:d1:0a:b0:ab:8d,10.10.10.2,boot.wim,Android-dhcp-13.0.0
choice-glass-404,53:34:40:50:98:3e,10.10.10.78,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",example.com,17-04-2025 03:34,21-04-2025 06:34,01:53:34:40:50:98:3e,10.10.10.2,pxeboot.0,Android Device
reason-book-59,ae:41:25:54:dd:eb,192.168.0.178,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",example.com,15-04-2025 15:23,22-04-2025 14:23,,192.168.0.2,,Android-DHCP
agent-animal-672,49:03:69:8a:ff:a5,10.10.10.251,255.255.255.0,10.10.10.1,"64.6.64.6, 64.6.65.6",corp.local,18-04-2025 04:11,19-04-2025 07:11,01:49:03:69:8a:ff:a5,10.10.10.2,,Microsoft 5.0
month-office-333,ef:04:70:95:df:f2,10.0.0.190,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",corp.local,18-04-2025 04:19,22-04-2025 01:19,01:ef:04:70:95:df:f2,10.0.0.2,undionly.kpxe,Windows 5.0
like-entire-908,ff:45:87:5c:c4:0a,172.16.0.120,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",company.local,16-04-2025 02:08,21-04-2025 04:08,01:ff:45:87:5c:c4:0a,172.16.0.2,ipxe.efi,MSFT 5.0
huge-business-139,95:fa:67:10:a9:69,172.30.0.194,255.255.0.0,172.30.0.1,"8.8.8.8, 8.8.4.4",company.local,16-04-2025 10:03,,01:95:fa:67:10:a9:69,172.30.0.2,,Android-dhcp-13.0.0
drug-bag-510,e0:65:6d:d3:30:da,172.30.0.43,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",example.com,16-04-2025 20:11,19-04-2025 14:11,01:e0:65:6d:d3:30:da,172.30.0.2,,Android-DHCP
huge-current-699,55:b4:7e:50:f8:05,192.168.0.96,255.255.255.0,192.168.0.1,"8.8.8.8, 8.8.4.4",internal.org,20-04-2025 20:00,22-04-2025 23:00,01:55:b4:7e:50:f8:05,192.168.0.2,,dhcp-client
sing-expect-782,e0:be:f3:32:69:27,10.0.0.137,255.255.255.0,10.0.0.1,"1.1.1.1, 1.0.0.1",internal.org,15-04-2025 19:32,17-04-2025 10:32,01:e0:be:f3:32:69:27,10.0.0.2,,Apple Device
election-TV-800,56:06:6b:98:8e:fc,10.0.0.158,255.255.255.0,10.0.0.1,"9.9.9.9, 149.112.112.112",enterprise.net,22-04-2025 08:00,,01:56:06:6b:98:8e:fc,10.0.0.2,ipxe.efi,Linux Device
nothing-bag-495,0f:ea:52:3c:69:cb,172.30.0.115,255.255.0.0,172.30.0.1,"208.67.222.222, 208.67.220.220",internal.org,16-04-2025 19:30,,01:0f:ea:52:3c:69:cb,172.30.0.2,,macOS
fight-TV-68,9e:aa:41:14:df:16,10.0.0.222,255.255.255.0,10.0.0.1,"208.67.222.222, 208.67.220.220",company.local,22-04-2025 03:40,25-04-2025 13:40,01:9e:aa:41:14:df:16,10.0.0.2,bootx64.efi,Windows 5.0
run-political-930,21:1a:34:c1:b3:2c,172.16.0.223,255.255.255.0,172.16.0.1,"1.1.1.1, 1.0.0.1",corp.local,18-04-2025 19:37,19-04-2025 22:37,01:21:1a:34:c1:b3:2c,,,MSFT 6.0
miss-behind-724,9f:18:72:41:16:fe,10.0.0.212,255.255.255.0,10.0.0.1,"64.6.64.6, 64.6.65.6",internal.org,17-04-2025 20:17,24-04-2025 07:17,01:9f:18:72:41:16:fe,10.0.0.2,ipxe.efi,Win 11
meet-theory-853,d5:36:a2:fe:50:a8,192.168.0.17,255.255.255.0,192.168.0.1,"64.6.64.6, 64.6.65.6",corp.local,22-04-2025 06:00,,01:d5:36:a2:fe:50:a8,192.168.0.2,undionly.kpxe,udhcp Client
behind-century-353,ba:e7:95:dc:d1:5a,172.30.0.118,255.255.0.0,172.30.0.1,"9.9.9.9, 149.112.112.112",internal.org,15-04-2025 18:52,17-04-2025 06:52,01:ba:e7:95:dc:d1:5a,172.30.0.2,undionly.kpxe,Win 10
sure-no-991,cd:3d:dc:eb:1d:41,,255.255.255.0,172.16.0.1,"8.8.8.8, 8.8.4.4",company.local,18-04-2025 09:50,20-04-2025 16:50,01:cd:3d:dc:eb:1d:41,172.16.0.2,bootx64.efi,GNU/Linux
same-the-278,58:12:d2:64:42:2b,172.30.0.179,255.255.0.0,172.30.0.1,"1.1.1.1, 1.0.0.1",company.local,17-04-2025 19:02,19-04-2025 01:02,01:58:12:d2:64:42:2b,,boot.wim,Apple-Device
