v_R_System.Name0,v_GS_NETWORK_ADAPTER_CONFIGURATION.MACAddress0,v_GS_OPERATING_SYSTEM.Caption0,v_R_System.Resource_Domain_OR_Workgr0,v_GS_NETWORK_ADAPTER_CONFIGURATION.IPAddress0,v_GS_PC_BIOS.SerialNumber0,v_GS_SYSTEM_ENCLOSURE.ChassisTypes0,v_R_System.Client_Version0,v_R_System.FQDN,v_GS_NETWORK_ADAPTER_CONFIGURATION.DNSHostName0,v_GS_WORKSTATION_STATUS.LastHWScan,v_GS_COMPUTER_SYSTEM.UserName0,v_R_System.ResourceID,v_GS_COMPUTER_SYSTEM_PRODUCT.UUID0,v_GS_Operating_Status
WS-IT305,B9:5E:07:6F:60:01,Windows 11 Pro,CONTOSO,10.1.10.88,HL9SVMOUW0,15,5.00.9049.1000,ws-it305.contoso.local,ws-it305,,FABRIKAM\jeffrey.hayes,16788340,A6146A1B-C6BA-47D4-B0EB-4F6B75F2C8C3,Operational
WS-IT247,10:BA:94:D9:02:32,Windows 10 Enterprise,,10.1.10.8G,LDV39NJ,5,5.00.9049.1000,ws-it247.corp.local,ws-it247,02-04-2025 08:57,FABRIKAM\bryan.jones,,B1889DF5-BC37-4102-8099-AEF3152BD5A4,Operational
WS-IT219,18:F4:2C:F8:18:A9,Windows 10 Enterprise,CORP,10.1.10.86,T6RBM6Q,4,5.00.9049.1000,ws-it219.corp.local,ws-it219,10-04-2025 12:33,CONTOSO\christina.jones,16772580,712CBC13-68FE-4E5D-AF02-5A04D1623F3B,Operational
WS-IT136,84:20:16:34:25:DE,Windows 11 Enterprise,FABRIKAM,10.1.10.85,Y077429BC5,3,5.00.9049.1000,ws-it136.fabrikam.local,ws-it136,,FABRIKAM\thomas.ross,16744477,D3CCE2BD-D839-4B31-9A66-D928E3FF32C7,Operational
WS-IT012,C1:67:7D:33:88:97,Windows 11 Enterprise,CONTOSO,10.1.10.84,DELLE2PGNWT,5,5.00.9040.1001,ws-it012.contoso.local,ws-it012,28-03-2025 18:19,CORP\amanda.ayala,16716391,C0E7A7F4-E8A2-4B58-BC12-54F23DD4A3FC,Operational
WS-IT003,19:45:D3:15:62:32,Windows 10 Enterprise,WORKGROUP,10.1.10.83,DELL9Y5QNWO,15,5.00.9049.1000,WS-IT003,ws-it003,13-04-2025 11:24,CONTOSO\tyler.vance,16739396,7741B389-B1B8-4B1B-8B42-848123E13B46,Operational
LT-IT046,85:5B:70:EC:D9:AC,Windows 10 Pro,,,DELLMQ2W00S,10,5.00.9049.1000,lt-it046.corp.local,lt-it046,15-04-2025 18:26,CONTOSO\kathy.dixon,16782322,3E8671D1-42D6-4ACC-9293-750BFFBEE868,Operational
WS-IT067,E8:78:8C:F8:95:99,Windows 11 Pro,CORP,10.1.10.82,LENOVOPVMW8JX4AVHA9PZK3F7S,17,5.00.9049.1000,ws-it067.corp.local,ws-it067,02-04-2025 18:23,FABRIKAM\brian.garcia,16703754,E9046FF4-E4DC-4D38-8698-B3A45E6FAED9,Operational
LT-IT078,AD:05:A9:83:DA:B4,Windows 10 Enterprise,CORP,10.1.20.150,MXQS1K0KMM,10,5.00.9049.1000,lt-it078.corp.local,lt-it078,04-04-2025 09:54,,16794233,EA317D6F-6451-4257-BAE0-6615025A7270,Operational
,5C:1A:13:41:3D:DE,Windows 10 Enterprise,FABRIKAM,10.1.10.81,FHJ9TI28F2,7,5.00.9049.1000,ws-it442.fabrikam.local,ws-it442,18-04-2025 18:19,CORP\julie.barajas,16731020,0B72CEDC-C5D9-4E76-999D-B34DF92365D0,Operational
WS-IT701,85:CC:82:D6:85:F0,Windows 10 Pro,FABRIKAM,10.1.10.80,LENOVOELVNCYR22M0NY4W9SEQD,6,5.00.9049.1000,ws-it701.fabrikam.local,ws-it701,14-04-2025 15:34,CONTOSO\andrea.cowan,16732659,654EE308-E5B9-4448-BB52-99116DABE20A,Operational
LT-IT340,15:80:8D:B4:08:2B,Windows 11 Pro,CONTOSO,10.1.20.14K,DELLI1Z4DPI,10,5.00.9040.1001,lt-it340.contoso.local,lt-it340,15-04-2025 11:13,CORP\rachel.stark,16775381,AF51387E-36BC-44F0-B2AE-820D2F3FDA95,Operational
WS-IT429,6C:E7:82:E0:A0:03,Windows 10 Pro,CORP,,85UJBEAGC64EUPXCPZL5,7,5.00.9049.1000,ws-it429.corp.local,ws-it429,24-03-2025 08:24,CONTOSO\jared.welch,16751374,EE7653E0-DA7A-46E1-BCD6-93D92F1FE52D,Operational
WS-IT260,40:9B:CB:1B:9B:BF,Windows 11 Pro,CORP,10.1.10.G8,BET8LUA6XF,3,5.00.9049.1000,ws-it260.corp.local,ws-it260,13-04-2025 17:03,CORP\marcus.johnson,16713998,52B7B86C-204B-4238-8173-3B7827FF3258,Operational
,AC:73:CA:15:7F:BF,Windows 11 Pro,CONTOSO,10.1.10.GG,M3CGYULVIS,6,5.00.9049.1000,,ws-it709,26-03-2025 17:39,FABRIKAM\deborah.peters,16777944,A91E7FA0-A8EE-44CA-A4B0-AE681683C41E,Operational
WS-IT484,D1:20:97:5A:A6:99,Windows 11 Pro,CORP,10.1.10.G6,LENOVOLM3TU5PS58U2HJ0K1FUJ,7,5.00.9040.1001,ws-it484.corp.local,ws-it484,06-04-2025 08:23,CONTOSO\tammy.baker,16706161,CAF8C95E-473F-4BD8-88DD-C134CC792A44,Operational
LT-IT298,C9:9B:7E:B7:B8:C8,Windows 11 Enterprise,FABRIKAM,10.1.20.148,DELL4EFJ0YM,9,5.00.9049.1000,lt-it298.fabrikam.local,lt-it298,29-03-2025 11:44,CORP\dana.brown,16715600,777B6D1B-9F36-49A8-BAAA-C19D8BA66640,Operational
LT-IT033,EC:19:07:EB:86:AF,Windows 11 Pro,CORP,10.1.20.14G,DELLVVBQ2SF,8,5.00.9049.1000,lt-it033.corp.local,lt-it033,05-04-2025 15:15,CORP\jeffrey.wright,16708286,82792486-1E21-45CF-AE55-5A33BC6DDBAF,Operational
LT-IT187,05:A1:C9:60:FA:5F,Windows 10 Pro,CORP,10.1.20.146,DELLQV38TQW,9,5.00.9049.1000,,lt-it187,08-04-2025 10:08,CORP\jon.wallace,16703905,D4C80B76-4036-4321-BBE9-9CB917B08040,Operational
WS-IT615,D4:09:27:F0:11:00,Windows 10 Enterprise,CONTOSO,10.1.10.G5,KSE3378IM7,7,5.00.9049.1000,ws-it615.contoso.local,ws-it615,01-04-2025 10:04,FABRIKAM\brandon.burch,16794803,6B302DAB-D3E6-48F0-B7BA-DAD1E876305C,Operational
WS-IT292,04:4A:00:B7:52:81,Windows 10 Enterprise,FABRIKAM,10.1.10.G4,DELL8ASU85W,6,5.00.9049.1000,ws-it292.fabrikam.local,ws-it292,26-03-2025 08:59,FABRIKAM\rebecca.hutchinson,16787538,C709B65A-DD0B-46FB-AC2E-0C8915755825,Operational
LT-IT201,31:B9:DB:BC:04:8E,Windows 11 Enterprise,CONTOSO,10.1.20.145,X5HZY7UQC8,10,5.00.9040.1001,lt-it201.contoso.local,lt-it201,01-04-2025 14:10,FABRIKAM\jennifer.cook,16718429,7114E49C-485C-4741-9920-5E8EA3DFAAA7,Operational
,8D:22:14:0C:5E:1B,Windows 11 Enterprise,CONTOSO,10.1.20.144,LENOVO7IG07FNMHLYZZZQ8E0WR,10,5.00.9049.1000,lt-it341.contoso.local,lt-it341,26-03-2025 19:20,CORP\kari.bowers,16760971,006FFA60-7539-4733-A901-E2290B1456C8,Operational
LT-IT352,,Windows 10 Pro,CONTOSO,10.1.20.143,DELLT65FM70,10,5.00.9049.1000,lt-it352.contoso.local,lt-it352,01-04-2025 14:12,CONTOSO\katrina.ruiz,16715800,9AE19663-B75A-400A-8AE7-A31428A4A0F5,Operational
LT-IT134,,Windows 11 Enterprise,FABRIKAM,10.1.20.142,DELLLDSQYJO,10,5.00.9049.1000,lt-it134.fabrikam.local,lt-it134,09-04-2025 15:16,FABRIKAM\sandra.underwood,16753258,DFC098EA-6F59-429A-A044-E18B76CDF4F1,Operational
LT-IT244,D5:7E:FD:14:83:E5,,CORP,10.1.20.141,VUAMC9LMJJ2SN3VPQDIY,8,5.00.9049.1000,lt-it244.corp.local,lt-it244,31-03-2025 14:01,FABRIKAM\jennifer.moore,,2C7AFD08-ED18-45C9-B651-CF34E18C2254,Operational
WS-IT104,25:79:95:39:77:51,Windows 10 Pro,CORP,10.1.10.G3,WL08YPCTLX8IN0UWOH62,5,5.00.9049.1000,ws-it104.corp.local,,10-04-2025 08:41,CONTOSO\brittney.johnson,16768064,4077F2BF-57D0-4EB1-87FE-74B4284E7CC0,Operational
WS-IT697,59:8D:8F:49:31:59,Windows 11 Enterprise,FABRIKAM,10.1.10.G2,7RFCG73OL4,5,5.00.9049.1000,,ws-it697,22-04-2025 17:08,CONTOSO\ashley.williams,16786297,658BDB32-EA2A-4326-AB96-5C2C20B68422,Operational
WS-IT138,00:B0:07:50:AE:13,Windows 11 Enterprise,CORP,10.1.10.G1,DELL0DLQ693,3,5.00.9049.1000,ws-it138.corp.local,ws-it138,11-04-2025 12:21,FABRIKAM\felicia.moore,16796573,5BA7D96E-99A8-4D27-B1D2-6CA7BE70A164,Operational
WS-IT603,28:F7:7B:2E:A2:9F,Windows 10 Enterprise,WORKGROUP,10.1.10.G0,DELLE8JTTB5,7,5.00.9049.1000,WS-IT603,ws-it603,25-03-2025 14:12,FABRIKAM\dana.mills,16798512,46C45D2E-120A-4C62-AA0F-A83E8B69FEB0,Operational
LT-IT194,0C:07:DA:C8:BC:A4,Windows 10 Pro,CONTOSO,10.1.20.140,8NH2ATTK2X,8,5.00.9049.1000,lt-it194.contoso.local,lt-it194,25-03-2025 14:06,FABRIKAM\richard.middleton,16796020,7393B346-6611-4182-A2F5-1E4CB1169FEC,Operational
WS-IT662,EC:12:17:20:12:79,Windows 11 Enterprise,CONTOSO,10.1.10.6K,DELLCKXYA5L,5,5.00.9049.1000,ws-it662.contoso.local,ws-it662,21-04-2025 07:32,CONTOSO\christopher.ramirez,16740396,47222C87-4070-4BFF-9AEA-280AB9D7A81B,Operational
LT-IT103,24:E0:56:89:EB:97,Windows 11 Pro,CORP,,3KFX4F0R82,8,5.00.9049.1000,lt-it103.corp.local,lt-it103,12-04-2025 17:30,CORP\christopher.baker,16736730,D66F1890-F3A8-484B-8747-784209F8F177,Operational
LT-IT236,41:15:AD:D5:98:04,Windows 11 Enterprise,FABRIKAM,10.1.20.138,LMUCHMP6C95UXQAD3PCO,8,5.00.9049.1000,lt-it236.fabrikam.local,lt-it236,19-04-2025 10:10,CORP\deborah.mullins,16705486,CD2C48AA-AC4F-4F50-9BFE-426C893B7662,Operational
TB-IT13,A8:D1:78:33:37:C5,Windows 11 Pro,,10.1.30.35,NCY5VUPR,13,5.00.9049.1000,tb-it13.contoso.local,tb-it13,17-04-2025 07:06,FABRIKAM\edwin.barnett,16793417,6EE2E000-38E2-443F-979C-179B7983063D,Operational
LT-IT195,11:18:DB:AA:33:EA,Windows 10 Enterprise,FABRIKAM,10.1.20.13G,KR41PY5E60,9,5.00.9040.1001,lt-it195.fabrikam.local,lt-it195,16-04-2025 14:56,,16755268,89BD77D5-3AA5-4F3B-BF46-01D78E85E142,Operational
WS-IT365,C0:CD:63:BE:EE:00,Windows 10 Enterprise,,10.1.10.68,AV0KM108SJKU1A58W02C,,5.00.9040.1001,ws-it365.corp.local,ws-it365,16-04-2025 19:46,CORP\joshua.torres,16756412,874CD3DB-EAEF-412B-955C-DD0F307A5D23,Operational
WS-IT414,CD:F0:2A:D4:CB:5D,Windows 11 Enterprise,FABRIKAM,10.1.10.6G,VT6NNV9793LQKQWANPI2,3,5.00.9049.1000,ws-it414.fabrikam.local,ws-it414,02-04-2025 08:19,CORP\john.lopez,16750713,F9CEFBA7-21D4-4045-B616-D86D16A645AD,Operational
LT-IT094,B8:0C:AE:5C:15:FE,Windows 11 Pro,CONTOSO,10.1.20.136,DELLC3GMRYM,8,5.00.9049.1000,lt-it094.contoso.local,lt-it094,01-04-2025 13:03,FABRIKAM\mckenzie.brown,16701646,53F68EE6-B145-412D-B014-E5E1FED4BE1C,Operational
TB-IT06,A1:26:C1:A0:5E:F7,Windows 10 Enterprise,CONTOSO,10.1.30.34,ZWKRI7TPMGJFT9V4ZWH2,14,5.00.9049.1000,tb-it06.contoso.local,tb-it06,21-04-2025 11:27,CONTOSO\rose.fernandez,16742228,B1D8B742-F2E5-4D1B-85F3-8361E76B5376,Operational
LT-IT060,1C:35:AA:02:C0:82,Windows 11 Enterprise,CONTOSO,10.1.20.135,3AYUM3WCIAT5W90NSY28,8,5.00.9040.1001,lt-it060.contoso.local,lt-it060,13-04-2025 08:48,CORP\kelly.serrano,16730075,DE7EB640-BEA9-4272-B11D-2F04D07149BC,Operational
WS-IT017,9D:04:CF:B3:F1:BB,Windows 10 Pro,CORP,10.1.10.66,DELLI89FEHG,17,5.00.9049.1000,ws-it017.corp.local,ws-it017,20-04-2025 07:05,CONTOSO\jason.little,16783704,2EDD9E22-D84A-44C0-8AC8-6E4D98EFD42D,Operational
LT-IT090,34:13:70:CB:7F:63,Windows 10 Enterprise,CORP,10.1.20.134,DELLZ96FYWM,8,5.00.9049.1000,lt-it090.corp.local,lt-it090,12-04-2025 07:36,FABRIKAM\benjamin.todd,16769046,9948DB68-FF9F-400C-A60D-05E2E99B93AA,Operational
WS-IT097,AC:78:27:5E:69:CA,Windows 11 Enterprise,CORP,10.1.10.65,LENOVOSYW7DCP19YV4PPF7LN3D,6,5.00.9049.1000,ws-it097.corp.local,ws-it097,05-04-2025 12:43,FABRIKAM\peter.gomez,16713543,21700542-CCDF-4580-870B-5AE5134631BE,Operational
WS-IT511,A9:F1:1F:1F:A7:7C,Windows 11 Pro,FABRIKAM,10.1.10.64,DELLZSV9093,5,,ws-it511.fabrikam.local,ws-it511,09-04-2025 07:21,CONTOSO\tanya.taylor,16744053,4F46D6FE-8D86-4643-A96F-EA361DBA2110,Operational
WS-IT078,F0:EE:58:A5:BE:DD,Windows 10 Pro,CONTOSO,10.1.10.63,DELL9G4T5FG,3,5.00.9049.1000,ws-it078.contoso.local,ws-it078,14-04-2025 11:26,CONTOSO\courtney.lopez,16734620,03A5061D-5D57-4A00-B87A-229164898A93,Operational
WS-IT453,79:9E:4F:43:9E:A6,Windows 10 Enterprise,CORP,10.1.10.62,XIJ8WZTFB5,17,5.00.9049.1000,ws-it453.corp.local,ws-it453,22-04-2025 10:43,CONTOSO\kathy.owens,16705383,7B33F7C9-2065-488B-854A-5C8506625400,Operational
LT-IT146,29:DF:4A:92:41:8B,Windows 11 Enterprise,CORP,10.1.20.133,AXIMFFAB82,8,5.00.9049.1000,,lt-it146,12-04-2025 15:46,FABRIKAM\katrina.morgan,16775688,E1075842-E712-405D-9A93-5506A166CFFB,Operational
WS-IT507,08:E4:82:BF:DF:0E,Windows 11 Pro,CORP,10.1.10.61,MIV3K4H46T,7,5.00.9049.1000,ws-it507.corp.local,ws-it507,12-04-2025 14:33,CONTOSO\nicole.taylor,16703912,72EBFDC5-A4D0-45E1-B615-BC5ADD20A355,Operational
LT-IT238,51:17:FF:3D:A0:BA,Windows 11 Pro,FABRIKAM,10.1.20.132,8PJ7FRTY147MY73G5I68,9,5.00.9049.1000,lt-it238.fabrikam.local,lt-it238,14-04-2025 08:33,,16709554,CA740DD9-39D7-4E7F-946C-C8C4A7CD96DE,Operational
WS-IT543,29:11:71:04:F4:4E,Windows 11 Pro,WORKGROUP,10.1.10.60,86H7MT4WJSZKN2C4KP0I,4,5.00.9049.1000,WS-IT543,ws-it543,15-04-2025 19:17,FABRIKAM\diana.lopez,16799862,100FC5FA-EF28-4486-8191-1949D347676E,Operational
WS-IT182,5C:37:1E:10:92:5E,Windows 11 Enterprise,CONTOSO,10.1.10.5K,DELL9OCKNVQ,4,5.00.9049.1000,ws-it182.contoso.local,ws-it182,19-04-2025 13:30,FABRIKAM\samantha.henderson,16709244,9129981D-9F46-45A5-920B-509945F0FBDA,Operational
WS-IT466,68:A2:83:E0:74:54,,CONTOSO,10.1.10.58,EZBQGHCULVPKP63E28K7,4,5.00.9049.1000,ws-it466.contoso.local,ws-it466,23-03-2025 11:15,CONTOSO\john.parsons,16726165,C8810EEC-FD94-4A59-9E55-59AB15238A14,Operational
WS-IT173,A5:07:25:38:80:CB,Windows 10 Pro,CONTOSO,10.1.10.5G,OGX7OUGUAP,7,5.00.9049.1000,ws-it173.contoso.local,ws-it173,06-04-2025 13:57,FABRIKAM\kevin.sandoval,16771809,0F23DAA4-86C4-42E5-AE62-0EEEF11FDE85,Operational
WS-IT107,1D:09:17:8A:89:17,Windows 10 Pro,,10.1.10.56,PKP6H15CI74ACHQ3ZM1B,4,5.00.9049.1000,ws-it107.corp.local,ws-it107,27-03-2025 16:03,CORP\tara.gould,16709514,0B6A4441-894E-4C6C-BC66-816A31EB004B,Operational
WS-IT629,C4:B9:17:E4:8E:5E,Windows 11 Pro,CORP,10.1.10.55,L5JXLQ43TK,15,5.00.9049.1000,ws-it629.corp.local,ws-it629,08-04-2025 10:33,FABRIKAM\brandon.bennett,16717688,09E3267A-239E-45AA-80E2-0E008270B3DB,Operational
WS-IT269,15:EF:AD:B5:DF:3C,Windows 10 Pro,CORP,10.1.10.54,LENOVOOB8WOC5O011N8ECN97VC,17,5.00.9040.1001,,ws-it269,17-04-2025 11:46,CORP\craig.thomas,16787792,C05D5444-1CB0-4760-84B3-7049F066D841,Operational
WS-IT257,E0:CA:98:25:E2:FE,Windows 11 Pro,CORP,10.1.10.53,E0DFWHUPDI,4,5.00.9049.1000,ws-it257.corp.local,ws-it257,23-03-2025 19:06,CONTOSO\debbie.hull,,0345E948-97C3-427E-8630-A18CBB98B86B,Operational
LT-IT008,,Windows 10 Enterprise,CONTOSO,10.1.20.131,XBQFZ4K7V4,14,5.00.9049.1000,lt-it008.contoso.local,lt-it008,31-03-2025 11:44,FABRIKAM\thomas.green,16702311,1C5A2437-D349-4767-844A-2E06E408EBAD,Operational
LT-IT005,45:F5:BD:9D:C4:1D,,CORP,10.1.20.130,XV9NK004PZ79ROFV6DKX,9,5.00.9049.1000,lt-it005.corp.local,lt-it005,20-04-2025 17:45,FABRIKAM\abigail.wilson,16767279,92F2D237-D432-4F78-928A-E5855D4FBDE0,Operational
WS-IT595,79:CA:33:F0:76:B9,Windows 11 Enterprise,CONTOSO,10.1.10.52,8GOXDYSP1OZP5VLNE4D7,,5.00.9049.1000,ws-it595.contoso.local,ws-it595,27-03-2025 18:19,CONTOSO\christine.collins,16754618,E990331B-0C77-432D-A7A0-DDB3F5D3C512,Operational
TB-IT16,B4:3D:EC:04:C6:9C,Windows 11 Pro,CORP,10.1.30.33,LENOVOKIQT25TI1VD2BSWYQPOS,,5.00.9049.1000,tb-it16.corp.local,tb-it16,,FABRIKAM\sarah.woods,16780639,FDD82ECB-46F5-4943-9ACC-011B88C4616A,Operational
WS-IT222,DD:92:CC:17:34:EB,Windows 10 Enterprise,,,5VPYTENVHJ,5,5.00.9049.1000,ws-it222.fabrikam.local,ws-it222,18-04-2025 17:37,,16792103,D019B8A7-431A-4BB1-BC36-BCDFE7D22932,Operational
LT-IT048,61:62:8E:B6:15:A0,Windows 10 Enterprise,,10.1.20.12K,CSC856ZQAH,10,5.00.9049.1000,lt-it048.corp.local,lt-it048,,FABRIKAM\amanda.smith,16752008,6A1CA967-A238-4EB8-B08C-B4946FE4114B,Operational
WS-IT356,,Windows 10 Pro,FABRIKAM,10.1.10.50,CQKHUQYT3A,4,5.00.9049.1000,ws-it356.fabrikam.local,ws-it356,19-04-2025 19:20,FABRIKAM\desiree.daugherty,16773872,C3B1EF28-530D-4BE0-819F-7AB1EE61D930,Operational
LT-IT247,49:33:DD:2B:2D:E3,Windows 11 Pro,CORP,10.1.20.128,3Z8RA3MNHNM6OKHYXAGW,9,5.00.9049.1000,lt-it247.corp.local,lt-it247,,CORP\anthony.johnson,,748C0C64-F763-46C5-9EDF-091622613711,Operational
LT-IT202,C0:8B:EA:C2:06:92,Windows 10 Enterprise,CORP,10.1.20.12G,LENOVOWMND0UPW5LRYMCP6E1AG,8,5.00.9040.1001,lt-it202.corp.local,lt-it202,11-04-2025 12:47,CONTOSO\jennifer.hayes,16701917,5CC2343D-DC93-4D88-9772-52DAB35CEFFB,Operational
WS-IT240,21:3F:44:70:6F:31,Windows 11 Enterprise,FABRIKAM,10.1.10.4K,DELLKVCESTH,6,5.00.9040.1001,ws-it240.fabrikam.local,ws-it240,17-04-2025 09:16,CORP\charlene.lara,16705667,D4E9E304-75D1-46E5-BA1D-67532DA314B6,Operational
LT-IT113,D5:DC:24:45:C1:DD,Windows 11 Pro,FABRIKAM,10.1.20.126,LENOVO074652QDQOY5R5HH05R2,9,5.00.9040.1001,lt-it113.fabrikam.local,lt-it113,12-04-2025 07:14,FABRIKAM\grace.andrade,16778520,0EEBADE4-B625-49D3-ACF6-CDA8E6032C86,Operational
LT-IT183,15:FD:C8:59:50:03,Windows 11 Pro,CONTOSO,10.1.20.125,NIDKOVOUQ7,8,5.00.9049.1000,lt-it183.contoso.local,lt-it183,23-03-2025 08:30,CONTOSO\dawn.melton,16724841,863703CE-84F1-4D7E-9878-9DCEB83C551D,Operational
WS-IT711,91:95:51:45:5E:4F,Windows 10 Enterprise,CONTOSO,,AY1T2IRQKX,6,5.00.9040.1001,ws-it711.contoso.local,ws-it711,24-03-2025 14:14,CONTOSO\nathaniel.smith,16739687,AE336FCA-B6AB-4092-A2E4-334BEFE7AB33,Operational
LT-IT288,94:90:27:F6:36:D3,Windows 10 Pro,CONTOSO,10.1.20.124,T1966XGNPH,8,5.00.9049.1000,lt-it288.contoso.local,lt-it288,03-04-2025 08:36,CONTOSO\barbara.hughes,16724897,FCA9DB2D-8FC0-417D-BBFB-44342A958747,Operational
WS-IT361,F1:86:57:A2:EA:5B,Windows 10 Pro,CORP,10.1.10.4G,R8LN9A6FVJ,7,5.00.9049.1000,ws-it361.corp.local,ws-it361,13-04-2025 15:33,FABRIKAM\brianna.moore,16717555,377B9AB2-58C9-49C2-839B-7C2A344336CD,Operational
LT-IT151,0C:8A:25:70:EE:59,Windows 10 Enterprise,CONTOSO,10.1.20.123,06SHZCXKOY,10,5.00.9040.1001,lt-it151.contoso.local,lt-it151,01-04-2025 09:17,,16778090,F749A88C-1486-4F68-8022-1BE3F125274B,Operational
TB-IT11,C0:8D:3B:36:1D:A9,Windows 11 Enterprise,CORP,10.1.30.32,44597396717,11,5.00.9049.1000,,tb-it11,30-03-2025 14:28,,16771184,141CA89E-3EDF-4C09-9C9A-F565B64A3CBC,Operational
WS-IT706,4C:34:CC:A3:EE:A4,Windows 11 Enterprise,CONTOSO,10.1.10.46,DELLYLV08JH,4,,ws-it706.contoso.local,ws-it706,30-03-2025 11:45,FABRIKAM\brandon.smith,16732038,651EC708-4037-4161-B2F7-A74551B7EDD3,Operational
LT-IT269,8C:40:6F:B9:59:B5,Windows 11 Enterprise,CORP,,KSCV6C8IOU,14,5.00.9049.1000,lt-it269.corp.local,lt-it269,01-04-2025 11:54,FABRIKAM\nancy.lane,16763656,94A3E006-BBCE-4A81-81DD-71D7A1C05447,Operational
WS-IT346,8C:E4:0C:CF:62:1B,Windows 11 Pro,CONTOSO,10.1.10.45,5SD03IF5JU,7,5.00.9049.1000,ws-it346.contoso.local,,01-04-2025 10:10,FABRIKAM\adam.hughes,16766845,6EE76A3C-AC6F-4993-8842-DEFABB716F9C,Operational
LT-IT047,20:C4:A3:FA:F3:81,Windows 11 Enterprise,WORKGROUP,10.1.20.121,DELLWS75CYB,8,5.00.9049.1000,LT-IT047,lt-it047,03-04-2025 17:06,CORP\courtney.odonnell,16776687,99714ADE-9E9F-4B88-B052-4C32CB6CBC38,Operational
,48:AC:75:80:ED:23,,FABRIKAM,10.1.10.44,WLJREH8VWR,4,5.00.9049.1000,ws-it464.fabrikam.local,ws-it464,03-04-2025 09:05,CONTOSO\jessica.luna,16795408,719EF78D-1BEA-41CB-BCC5-8516806F8B6B,Operational
WS-IT198,21:59:04:82:35:E4,Windows 10 Enterprise,CONTOSO,10.1.10.43,F771PZ39XX,4,5.00.9049.1000,ws-it198.contoso.local,ws-it198,08-04-2025 10:03,FABRIKAM\todd.carpenter,16711764,3AC51394-85C2-405B-B886-3BC2621270F3,Operational
WS-IT665,39:10:B3:4C:35:35,,CONTOSO,10.1.10.42,REW1IQJYMS,3,5.00.9049.1000,ws-it665.contoso.local,ws-it665,16-04-2025 17:48,,16750434,F1264B21-FC62-4915-AA8A-F30EDE30EF79,Operational
LT-IT316,04:02:5C:1F:AD:26,Windows 11 Pro,CONTOSO,10.1.20.120,DJAM6RTQ2R,14,5.00.9049.1000,lt-it316.contoso.local,lt-it316,03-04-2025 16:39,CORP\manuel.frey,16743851,B1B5CDEB-5BCA-4633-86F3-EABC888F6834,Operational
WS-IT601,7D:47:4B:AD:9C:93,Windows 10 Pro,CONTOSO,10.1.10.41,LI19MKNVYSDLW7PNXSPZ,,5.00.9049.1000,ws-it601.contoso.local,ws-it601,10-04-2025 19:21,CORP\brandi.bean,16777724,E7960659-95B9-49F1-AFC0-5FCD4C6F4001,Operational
WS-IT159,4D:7C:A9:97:6F:B5,Windows 10 Pro,FABRIKAM,10.1.10.40,4UWB1HWOMS,3,5.00.9040.1001,ws-it159.fabrikam.local,ws-it159,24-03-2025 11:06,CORP\mark.williamson,16777591,16A08C67-DD8B-4DB5-8264-6D74A6455227,Operational
WS-IT272,01:72:A6:9F:05:3A,Windows 10 Pro,CONTOSO,10.1.10.3K,0MBD3NAAKSTA4OL66QTW,15,5.00.9049.1000,ws-it272.contoso.local,ws-it272,08-04-2025 13:59,CONTOSO\caroline.green,16708907,A2313B8C-2D07-49D8-B13D-8373BB172259,Operational
WS-IT071,C5:22:E6:C9:90:C2,Windows 10 Enterprise,FABRIKAM,10.1.10.38,QRX7JXPO2C,6,5.00.9049.1000,ws-it071.fabrikam.local,ws-it071,24-03-2025 18:27,CONTOSO\taylor.kelly,16791064,,Operational
LT-IT350,,Windows 10 Pro,FABRIKAM,10.1.20.11K,0ZBS23L9NK,8,5.00.9049.1000,lt-it350.fabrikam.local,lt-it350,16-04-2025 12:24,CORP\meagan.castro,16705867,B8491FC4-E638-4F97-981A-5544FFD47FD2,Operational
WS-IT038,E1:DF:61:66:F3:62,Windows 10 Pro,CORP,,DELLH49MC9V,15,5.00.9049.1000,ws-it038.corp.local,ws-it038,22-04-2025 10:51,FABRIKAM\sara.powers,16739292,9E448A30-B481-431C-BD8C-4B5FBBF10127,Operational
SRV-SQL52,1C:23:B0:E8:49:FA,Windows Server 2019 Standard,,10.1.2.11,DELLUMPXI14,19,5.00.9040.1001,srv-sql52.fabrikam.local,srv-sql52,26-03-2025 12:51,,16767100,,Operational
WS-IT614,7D:73:03:0C:EC:36,Windows 11 Pro,FABRIKAM,10.1.10.36,BZ2M3NPUA87SS2CA7YC2,7,5.00.9049.1000,ws-it614.fabrikam.local,ws-it614,07-04-2025 18:34,CONTOSO\kevin.ross,16761865,6D791C03-183F-4DA7-98FD-305944EC8041,Operational
WS-IT366,F9:71:94:B7:C1:D1,,,10.1.10.35,LENOVOEO6BCXXZ89I7BSJTIZ08,3,,ws-it366.contoso.local,ws-it366,,CORP\michelle.parker,16735178,676AD1DB-7860-4B89-988D-A70C21E39F2E,Operational
LT-IT053,28:96:B1:F3:E0:C3,Windows 10 Pro,CONTOSO,10.1.20.118,HPMIMKLSM6LQ,10,5.00.9040.1001,lt-it053.contoso.local,lt-it053,01-04-2025 09:15,CORP\kaitlyn.arroyo,16760529,F05D1B5D-42B6-4545-985F-5D8CFA18A7C2,Operational
